"exonid","CpG_count"
"SPU_024135-tr-E10",5
"SPU_024151-tr-E12",5
"SPU_024151-tr-E21",4
"SPU_024151-tr-E22",1
"SPU_024151-tr-E9",11
"SPU_024161-tr-E1",4
"SPU_024167-tr-E1",10
"SPU_024179-tr-E1",1
"SPU_024184-tr-E4",1
"SPU_024188-tr-E7",1
"SPU_024189-tr-E2",24
"SPU_024192-tr-E2",1
"SPU_024192-tr-E4",5
"SPU_024202-tr-E2",10
"SPU_024212-tr-E7",2
"SPU_024215-tr-E3",1
"SPU_024217-tr-E11",5
"SPU_024217-tr-E12",13
"SPU_024217-tr-E4",7
"SPU_024218-tr-E6",10
"SPU_024227-tr-E1",8
"SPU_024227-tr-E2",3
"SPU_024229-tr-E2",2
"SPU_024232-tr-E7",1
"SPU_024232-tr-E8",1
"SPU_024239-tr-E1",12
"SPU_024247-tr-E4",4
"SPU_024249-tr-E1",1
"SPU_024249-tr-E11",4
"SPU_024261-tr-E4",4
"SPU_024263-tr-E1",1
"SPU_024266-tr-E4",28
"SPU_024266-tr-E5",3
"SPU_024271-tr-E2",2
"SPU_024273-tr-E1",12
"SPU_024273-tr-E3",2
"SPU_024278-tr-E8",1
"SPU_024283-tr-E1",5
"SPU_024292-tr-E6",2
"SPU_024300-tr-E1",4
"SPU_024308-tr-E3",1
"SPU_024309-tr-E6",1
"SPU_024314-tr-E5",8
"SPU_024325-tr-E5",8
"SPU_024327-tr-E1",1
"SPU_024339-tr-E4",5
"SPU_024347-tr-E18",1
"SPU_024347-tr-E3",2
"SPU_024351-tr-E10",1
"SPU_024363-tr-E8",2
"SPU_024368-tr-E1",11
"SPU_024368-tr-E2",2
"SPU_024374-tr-E15",4
"SPU_024380-tr-E5",1
"SPU_024381-tr-E1",33
"SPU_024401-tr-E2",3
"SPU_024402-tr-E11",11
"SPU_024404-tr-E3",12
"SPU_024408-tr-E4",1
"SPU_024412-tr-E4",5
"SPU_024421-tr-E2",2
"SPU_024424-tr-E6",5
"SPU_024424-tr-E8",2
"SPU_024435-tr-E3",3
"SPU_024437-tr-E10",14
"SPU_024440-tr-E3",5
"SPU_024450-tr-E13",1
"SPU_024455-tr-E1",1
"SPU_024455-tr-E2",4
"SPU_024466-tr-E1",5
"SPU_024471-tr-E1",8
"SPU_024476-tr-E2",2
"SPU_024480-tr-E13",4
"SPU_024480-tr-E8",5
"SPU_024487-tr-E1",10
"SPU_024487-tr-E3",10
"SPU_024487-tr-E5",1
"SPU_024487-tr-E6",5
"SPU_024487-tr-E7",5
"SPU_024487-tr-E8",3
"SPU_024491-tr-E5",6
"SPU_024496-tr-E1",1
"SPU_024500-tr-E1",7
"SPU_024508-tr-E9",4
"SPU_024518-tr-E1",9
"SPU_024518-tr-E3",5
"SPU_024523-tr-E3",10
"SPU_024525-tr-E11",5
"SPU_024526-tr-E27",4
"SPU_024528-tr-E5",3
"SPU_024529-tr-E3",5
"SPU_024538-tr-E3",6
"SPU_024538-tr-E5",8
"SPU_024547-tr-E2",3
"SPU_024547-tr-E3",14
"SPU_024548-tr-E1",10
"SPU_024551-tr-E1",5
"SPU_024552-tr-E20",7
"SPU_024559-tr-E4",10
"SPU_024560-tr-E3",4
"SPU_024566-tr-E6",4
"SPU_024578-tr-E1",8
"SPU_024591-tr-E2",6
"SPU_024597-tr-E1",10
"SPU_024599-tr-E5",3
"SPU_024614-tr-E2",1
"SPU_024614-tr-E4",2
"SPU_024615-tr-E2",2
"SPU_024617-tr-E2",2
"SPU_024621-tr-E1",4
"SPU_024628-tr-E1",7
"SPU_024629-tr-E4",2
"SPU_024629-tr-E7",2
"SPU_024647-tr-E1",6
"SPU_024652-tr-E1",2
"SPU_024655-tr-E3",3
"SPU_024660-tr-E3",3
"SPU_024664-tr-E1",4
"SPU_024674-tr-E4",11
"SPU_024675-tr-E15",3
"SPU_024688-tr-E10",1
"SPU_024689-tr-E5",4
"SPU_024692-tr-E1",15
"SPU_024709-tr-E1",3
"SPU_024709-tr-E4",5
"SPU_024709-tr-E8",2
"SPU_024718-tr-E1",11
"SPU_024735-tr-E3",1
"SPU_024755-tr-E1",1
"SPU_024759-tr-E1",3
"SPU_024761-tr-E1",6
"SPU_024764-tr-E19",7
"SPU_024765-tr-E4",2
"SPU_024765-tr-E6",20
"SPU_024771-tr-E17",3
"SPU_024771-tr-E18",8
"SPU_024777-tr-E32",2
"SPU_024780-tr-E3",3
"SPU_024798-tr-E2",5
"SPU_024808-tr-E1",10
"SPU_024815-tr-E1",8
"SPU_024824-tr-E1",1
"SPU_024829-tr-E5",4
"SPU_024830-tr-E1",4
"SPU_024837-tr-E2",12
"SPU_024840-tr-E4",2
"SPU_024852-tr-E8",24
"SPU_024868-tr-E1",6
"SPU_024869-tr-E2",10
"SPU_024871-tr-E1",5
"SPU_024875-tr-E1",5
"SPU_024875-tr-E9",5
"SPU_024876-tr-E7",4
"SPU_024881-tr-E4",1
"SPU_024886-tr-E9",7
"SPU_024896-tr-E10",3
"SPU_024897-tr-E2",9
"SPU_024901-tr-E1",5
"SPU_024903-tr-E2",16
"SPU_024908-tr-E4",2
"SPU_024908-tr-E6",3
"SPU_024911-tr-E11",2
"SPU_024918-tr-E1",9
"SPU_024925-tr-E7",11
"SPU_024932-tr-E9",6
"SPU_024935-tr-E1",3
"SPU_024938-tr-E3",10
"SPU_024938-tr-E4",7
"SPU_024949-tr-E3",10
"SPU_024950-tr-E10",2
"SPU_024972-tr-E1",1
"SPU_024973-tr-E3",5
"SPU_024973-tr-E6",2
"SPU_024976-tr-E16",3
"SPU_024978-tr-E4",2
"SPU_024978-tr-E7",2
"SPU_024979-tr-E1",2
"SPU_024983-tr-E6",1
"SPU_025001-tr-E3",1
"SPU_025002-tr-E2",1
"SPU_025010-tr-E3",9
"SPU_025017-tr-E5",4
"SPU_025020-tr-E1",7
"SPU_025025-tr-E8",3
"SPU_025030-tr-E21",1
"SPU_025037-tr-E1",5
"SPU_025038-tr-E1",4
"SPU_025042-tr-E1",10
"SPU_025047-tr-E5",6
"SPU_025057-tr-E1",9
"SPU_025058-tr-E10",9
"SPU_025058-tr-E3",5
"SPU_025058-tr-E6",3
"SPU_025059-tr-E2",1
"SPU_025060-tr-E6",2
"SPU_025063-tr-E6",16
"SPU_025069-tr-E1",3
"SPU_025076-tr-E1",3
"SPU_025077-tr-E1",4
"SPU_025080-tr-E1",7
"SPU_025088-tr-E4",4
"SPU_025092-tr-E4",4
"SPU_025095-tr-E1",11
"SPU_025096-tr-E14",1
"SPU_025097-tr-E14",5
"SPU_025098-tr-E1",4
"SPU_025100-tr-E1",11
"SPU_025108-tr-E3",6
"SPU_025110-tr-E4",11
"SPU_025113-tr-E1",7
"SPU_025116-tr-E4",8
"SPU_025118-tr-E6",8
"SPU_025120-tr-E13",2
"SPU_025128-tr-E5",6
"SPU_025132-tr-E3",3
"SPU_025137-tr-E1",2
"SPU_025139-tr-E1",3
"SPU_025140-tr-E19",3
"SPU_025162-tr-E11",3
"SPU_025165-tr-E3",2
"SPU_025168-tr-E2",39
"SPU_025173-tr-E4",18
"SPU_025187-tr-E1",2
"SPU_025192-tr-E4",7
"SPU_025192-tr-E6",16
"SPU_025193-tr-E1",8
"SPU_025195-tr-E3",2
"SPU_025203-tr-E2",3
"SPU_025208-tr-E13",7
"SPU_025210-tr-E7",11
"SPU_025226-tr-E2",1
"SPU_025233-tr-E1",5
"SPU_025235-tr-E12",1
"SPU_025235-tr-E13",8
"SPU_025235-tr-E14",8
"SPU_025235-tr-E7",3
"SPU_025243-tr-E6",5
"SPU_025244-tr-E1",3
"SPU_025263-tr-E1",2
"SPU_025263-tr-E3",1
"SPU_025266-tr-E7",12
"SPU_025279-tr-E1",6
"SPU_025280-tr-E2",6
"SPU_025286-tr-E11",4
"SPU_025292-tr-E8",4
"SPU_025299-tr-E2",9
"SPU_025300-tr-E10",2
"SPU_025300-tr-E4",4
"SPU_025301-tr-E2",6
"SPU_025309-tr-E8",3
"SPU_025312-tr-E2",13
"SPU_025313-tr-E2",2
"SPU_025315-tr-E1",4
"SPU_025316-tr-E4",1
"SPU_025318-tr-E3",6
"SPU_025323-tr-E1",2
"SPU_025329-tr-E3",1
"SPU_025336-tr-E1",5
"SPU_025339-tr-E2",2
"SPU_025345-tr-E8",4
"SPU_025351-tr-E1",5
"SPU_025356-tr-E1",5
"SPU_025364-tr-E1",18
"SPU_025379-tr-E1",6
"SPU_025401-tr-E4",2
"SPU_025402-tr-E3",4
"SPU_025410-tr-E2",11
"SPU_025411-tr-E1",4
"SPU_025414-tr-E1",2
"SPU_025414-tr-E2",5
"SPU_025420-tr-E21",1
"SPU_025432-tr-E11",8
"SPU_025439-tr-E3",5
"SPU_025439-tr-E4",23
"SPU_025459-tr-E2",2
"SPU_025459-tr-E7",1
"SPU_025482-tr-E1",4
"SPU_025486-tr-E1",1
"SPU_025487-tr-E11",2
"SPU_025491-tr-E2",13
"SPU_025497-tr-E1",2
"SPU_025497-tr-E2",1
"SPU_025498-tr-E1",6
"SPU_025499-tr-E13",1
"SPU_025507-tr-E13",4
"SPU_025507-tr-E3",5
"SPU_025509-tr-E6",5
"SPU_025515-tr-E21",1
"SPU_025520-tr-E1",1
"SPU_025520-tr-E6",1
"SPU_025532-tr-E2",6
"SPU_025537-tr-E9",26
"SPU_025538-tr-E1",12
"SPU_025538-tr-E5",3
"SPU_025539-tr-E4",1
"SPU_025542-tr-E10",16
"SPU_025547-tr-E8",3
"SPU_025556-tr-E1",2
"SPU_025557-tr-E4",1
"SPU_025557-tr-E5",1
"SPU_025563-tr-E9",6
"SPU_025565-tr-E4",6
"SPU_025570-tr-E3",7
"SPU_025572-tr-E5",2
"SPU_025572-tr-E8",5
"SPU_025573-tr-E18",5
"SPU_025579-tr-E1",19
"SPU_025581-tr-E12",8
"SPU_025584-tr-E2",3
"SPU_025584-tr-E6",10
"SPU_025612-tr-E3",10
"SPU_025618-tr-E1",9
"SPU_025621-tr-E1",14
"SPU_025622-tr-E2",19
"SPU_025622-tr-E4",7
"SPU_025630-tr-E10",2
"SPU_025630-tr-E12",4
"SPU_025635-tr-E7",2
"SPU_025636-tr-E3",1
"SPU_025636-tr-E4",1
"SPU_025641-tr-E1",2
"SPU_025661-tr-E5",3
"SPU_025662-tr-E9",9
"SPU_025676-tr-E3",3
"SPU_025684-tr-E1",15
"SPU_025711-tr-E3",2
"SPU_025712-tr-E2",1
"SPU_025721-tr-E1",1
"SPU_025723-tr-E1",4
"SPU_025740-tr-E2",10
"SPU_025741-tr-E1",3
"SPU_025741-tr-E2",3
"SPU_025747-tr-E4",3
"SPU_025754-tr-E10",1
"SPU_025755-tr-E8",8
"SPU_025766-tr-E18",3
"SPU_025767-tr-E19",2
"SPU_025770-tr-E5",2
"SPU_025781-tr-E12",9
"SPU_025782-tr-E7",3
"SPU_025786-tr-E18",2
"SPU_025788-tr-E16",4
"SPU_025788-tr-E17",3
"SPU_025790-tr-E5",2
"SPU_025802-tr-E7",3
"SPU_025809-tr-E2",7
"SPU_025811-tr-E2",3
"SPU_025811-tr-E3",4
"SPU_025815-tr-E4",1
"SPU_025819-tr-E4",1
"SPU_025826-tr-E4",3
"SPU_025829.a-tr-E2",2
"SPU_025832-tr-E1",15
"SPU_025837-tr-E17",3
"SPU_025837-tr-E21",16
"SPU_025842-tr-E3",7
"SPU_025846-tr-E1",8
"SPU_025849-tr-E3",4
"SPU_025857-tr-E1",3
"SPU_025864-tr-E4",5
"SPU_025866-tr-E1",2
"SPU_025868-tr-E5",3
"SPU_025869-tr-E1",26
"SPU_025869-tr-E2",16
"SPU_025874-tr-E1",4
"SPU_025876-tr-E1",1
"SPU_025876-tr-E6",23
"SPU_025882-tr-E1",5
"SPU_025883-tr-E12",1
"SPU_025888-tr-E3",3
"SPU_025901-tr-E16",9
"SPU_025902-tr-E27",8
"SPU_025903-tr-E4",1
"SPU_025906-tr-E10",10
"SPU_025906-tr-E2",2
"SPU_025908-tr-E3",6
"SPU_025913-tr-E2",40
"SPU_025917-tr-E7",8
"SPU_025928-tr-E1",4
"SPU_025929-tr-E3",15
"SPU_025931-tr-E1",6
"SPU_025932-tr-E3",13
"SPU_025932-tr-E4",5
"SPU_025949-tr-E1",10
"SPU_025951-tr-E1",3
"SPU_025952-tr-E9",2
"SPU_025956-tr-E2",1
"SPU_025960-tr-E12",1
"SPU_025960-tr-E3",3
"SPU_025966-tr-E1",3
"SPU_025970-tr-E1",2
"SPU_025975-tr-E6",6
"SPU_025981-tr-E6",3
"SPU_025982-tr-E2",2
"SPU_025992-tr-E1",10
"SPU_025996-tr-E1",8
"SPU_025997-tr-E13",8
"SPU_025997-tr-E21",14
"SPU_025997-tr-E3",9
"SPU_025997-tr-E7",3
"SPU_025999-tr-E1",9
"SPU_026003-tr-E1",8
"SPU_026006-tr-E10",2
"SPU_026008-tr-E21",1
"SPU_026008-tr-E3",9
"SPU_026009-tr-E31",1
"SPU_026012-tr-E1",4
"SPU_026014-tr-E3",7
"SPU_026021-tr-E3",8
"SPU_026022-tr-E1",13
"SPU_026028-tr-E1",5
"SPU_026039-tr-E24",3
"SPU_026039-tr-E26",1
"SPU_026041-tr-E7",5
"SPU_026045-tr-E3",3
"SPU_026046-tr-E3",3
"SPU_026049-tr-E11",1
"SPU_026051-tr-E1",18
"SPU_026089-tr-E11",1
"SPU_026091-tr-E4",4
"SPU_026092-tr-E16",3
"SPU_026100-tr-E2",6
"SPU_026101-tr-E2",5
"SPU_026111-tr-E4",3
"SPU_026111-tr-E6",4
"SPU_026119-tr-E8",3
"SPU_026120-tr-E2",7
"SPU_026126-tr-E6",4
"SPU_026127-tr-E2",2
"SPU_026131-tr-E7",6
"SPU_026135-tr-E1",20
"SPU_026135-tr-E4",36
"SPU_026135-tr-E5",1
"SPU_026137-tr-E6",2
"SPU_026151-tr-E4",3
"SPU_026151-tr-E5",9
"SPU_026152-tr-E3",2
"SPU_026152-tr-E5",7
"SPU_026156-tr-E9",1
"SPU_026157-tr-E29",2
"SPU_026157-tr-E34",4
"SPU_026159-tr-E13",2
"SPU_026165-tr-E32",1
"SPU_026165-tr-E5",3
"SPU_026169-tr-E13",2
"SPU_026173-tr-E2",11
"SPU_026180-tr-E9",1
"SPU_026182-tr-E5",13
"SPU_026183-tr-E9",3
"SPU_026199-tr-E27",2
"SPU_026200-tr-E1",1
"SPU_026203-tr-E1",3
"SPU_026204-tr-E1",5
"SPU_026205-tr-E2",2
"SPU_026210-tr-E1",2
"SPU_026215-tr-E9",4
"SPU_026220-tr-E6",6
"SPU_026221-tr-E13",7
"SPU_026221-tr-E7",1
"SPU_026221-tr-E9",4
"SPU_026222-tr-E2",6
"SPU_026233-tr-E1",2
"SPU_026240-tr-E1",3
"SPU_026240-tr-E6",1
"SPU_026244-tr-E6",1
"SPU_026245-tr-E1",7
"SPU_026245-tr-E5",3
"SPU_026246-tr-E1",4
"SPU_026251-tr-E3",6
"SPU_026256-tr-E6",4
"SPU_026260-tr-E2",5
"SPU_026261-tr-E2",2
"SPU_026262-tr-E3",1
"SPU_026262-tr-E5",2
"SPU_026270-tr-E3",2
"SPU_026272-tr-E10",3
"SPU_026273-tr-E1",16
"SPU_026277-tr-E4",12
"SPU_026292-tr-E1",16
"SPU_026296-tr-E1",13
"SPU_026298-tr-E1",8
"SPU_026322-tr-E5",4
"SPU_026323-tr-E2",4
"SPU_026330-tr-E2",3
"SPU_026332-tr-E10",7
"SPU_026332-tr-E3",7
"SPU_026334-tr-E15",6
"SPU_026337-tr-E1",9
"SPU_026338-tr-E17",1
"SPU_026341-tr-E2",3
"SPU_026354-tr-E4",11
"SPU_026360-tr-E3",4
"SPU_026374-tr-E1",2
"SPU_026376-tr-E12",11
"SPU_026376-tr-E13",9
"SPU_026378-tr-E1",6
"SPU_026385-tr-E2",2
"SPU_026386-tr-E7",2
"SPU_026390-tr-E3",10
"SPU_026412-tr-E10",6
"SPU_026415-tr-E1",8
"SPU_026417-tr-E21",1
"SPU_026423-tr-E3",6
"SPU_026426-tr-E3",2
"SPU_026432-tr-E1",10
"SPU_026445-tr-E4",8
"SPU_026453-tr-E2",5
"SPU_026463-tr-E1",2
"SPU_026465-tr-E36",3
"SPU_026466-tr-E10",21
"SPU_026477-tr-E3",12
"SPU_026482-tr-E6",4
"SPU_026484-tr-E2",8
"SPU_026490-tr-E3",1
"SPU_026522-tr-E5",3
"SPU_026523-tr-E1",4
"SPU_026526-tr-E12",4
"SPU_026543-tr-E27",6
"SPU_026543-tr-E37",3
"SPU_026543-tr-E41",2
"SPU_026546-tr-E1",11
"SPU_026550-tr-E2",12
"SPU_026550-tr-E4",6
"SPU_026550-tr-E5",1
"SPU_026550-tr-E6",3
"SPU_026550-tr-E9",3
"SPU_026553-tr-E1",2
"SPU_026557-tr-E4",6
"SPU_026558-tr-E5",3
"SPU_026569-tr-E2",4
"SPU_026573-tr-E6",5
"SPU_026573-tr-E8",3
"SPU_026584-tr-E2",6
"SPU_026602-tr-E6",5
"SPU_026603-tr-E2",8
"SPU_026604-tr-E6",1
"SPU_026607-tr-E14",7
"SPU_026607-tr-E54",2
"SPU_026616-tr-E10",3
"SPU_026616-tr-E3",7
"SPU_026617-tr-E15",1
"SPU_026623-tr-E1",1
"SPU_026623-tr-E3",9
"SPU_026623-tr-E4",7
"SPU_026627-tr-E8",2
"SPU_026629-tr-E4",3
"SPU_026634-tr-E1",6
"SPU_026649-tr-E1",3
"SPU_026649-tr-E146",3
"SPU_026649-tr-E149",1
"SPU_026649-tr-E191",1
"SPU_026649-tr-E194",3
"SPU_026649-tr-E197",3
"SPU_026649-tr-E27",1
"SPU_026649-tr-E28",1
"SPU_026649-tr-E30",3
"SPU_026649-tr-E32",2
"SPU_026649-tr-E33",4
"SPU_026649-tr-E42",3
"SPU_026649-tr-E48",1
"SPU_026649-tr-E85",3
"SPU_026650-tr-E5",5
"SPU_026650-tr-E6",1
"SPU_026650-tr-E8",2
"SPU_026651-tr-E9",1
"SPU_026662-tr-E6",1
"SPU_026682-tr-E1",1
"SPU_026686-tr-E3",6
"SPU_026696-tr-E13",2
"SPU_026696-tr-E7",2
"SPU_026703-tr-E1",9
"SPU_026707-tr-E1",19
"SPU_026721-tr-E16",1
"SPU_026721-tr-E23",18
"SPU_026721-tr-E32",1
"SPU_026721-tr-E5",1
"SPU_026724-tr-E1",3
"SPU_026727-tr-E4",1
"SPU_026731-tr-E15",3
"SPU_026767-tr-E10",10
"SPU_026790-tr-E1",1
"SPU_026790-tr-E2",6
"SPU_026794-tr-E5",1
"SPU_026794-tr-E6",1
"SPU_026794-tr-E7",7
"SPU_026794-tr-E8",5
"SPU_026795-tr-E4",5
"SPU_026795-tr-E5",1
"SPU_026797-tr-E5",1
"SPU_026798-tr-E22",3
"SPU_026798-tr-E9",6
"SPU_026800-tr-E10",2
"SPU_026801-tr-E4",7
"SPU_026802-tr-E1",6
"SPU_026807-tr-E6",12
"SPU_026815-tr-E2",6
"SPU_026820-tr-E7",2
"SPU_026830-tr-E2",7
"SPU_026834-tr-E9",1
"SPU_026840-tr-E6",1
"SPU_026843-tr-E3",4
"SPU_026843-tr-E4",2
"SPU_026850-tr-E2",7
"SPU_026857-tr-E11",1
"SPU_026873-tr-E2",15
"SPU_026876-tr-E6",5
"SPU_026877-tr-E8",16
"SPU_026891-tr-E8",1
"SPU_026896-tr-E1",6
"SPU_026896-tr-E3",4
"SPU_026904-tr-E19",1
"SPU_026904-tr-E2",3
"SPU_026907-tr-E9",1
"SPU_026908-tr-E2",5
"SPU_026909-tr-E1",3
"SPU_026909-tr-E6",7
"SPU_026909-tr-E9",1
"SPU_026910-tr-E7",4
"SPU_026913-tr-E3",3
"SPU_026914-tr-E5",2
"SPU_026915-tr-E2",4
"SPU_026915-tr-E3",2
"SPU_026915-tr-E5",3
"SPU_026915-tr-E7",1
"SPU_026915-tr-E8",5
"SPU_026916-tr-E4",7
"SPU_026918-tr-E1",5
"SPU_026926-tr-E1",4
"SPU_026926-tr-E2",3
"SPU_026927-tr-E2",5
"SPU_026928-tr-E4",2
"SPU_026941-tr-E4",8
"SPU_026942-tr-E12",6
"SPU_026945-tr-E5",1
"SPU_026948-tr-E2",4
"SPU_026949-tr-E1",5
"SPU_026949-tr-E14",5
"SPU_026949-tr-E6",1
"SPU_026950-tr-E2",4
"SPU_026951-tr-E6",1
"SPU_026958-tr-E2",13
"SPU_026968-tr-E7",1
"SPU_026970-tr-E12",3
"SPU_026976-tr-E1",2
"SPU_026992-tr-E1",8
"SPU_027000-tr-E5",4
"SPU_027001-tr-E3",5
"SPU_027004-tr-E1",2
"SPU_027005-tr-E16",2
"SPU_027005-tr-E17",14
"SPU_027006-tr-E22",4
"SPU_027010-tr-E5",1
"SPU_027011-tr-E2",2
"SPU_027021-tr-E3",3
"SPU_027025-tr-E6",2
"SPU_027063-tr-E4",1
"SPU_027074-tr-E3",4
"SPU_027076-tr-E2",5
"SPU_027089-tr-E2",6
"SPU_027091-tr-E1",4
"SPU_027096-tr-E4",7
"SPU_027097-tr-E6",3
"SPU_027112-tr-E1",10
"SPU_027113-tr-E2",1
"SPU_027116-tr-E1",13
"SPU_027118-tr-E14",2
"SPU_027122-tr-E9",21
"SPU_027129-tr-E2",8
"SPU_027145-tr-E12",1
"SPU_027147-tr-E5",4
"SPU_027177-tr-E1",6
"SPU_027178-tr-E1",2
"SPU_027179-tr-E2",2
"SPU_027189-tr-E2",8
"SPU_027207-tr-E2",1
"SPU_027212-tr-E2",14
"SPU_027213-tr-E4",9
"SPU_027234-tr-E10",18
"SPU_027235-tr-E4",14
"SPU_027240-tr-E5",6
"SPU_027250-tr-E9",4
"SPU_027278-tr-E1",24
"SPU_027279-tr-E9",5
"SPU_027283-tr-E6",4
"SPU_027288-tr-E2",4
"SPU_027294-tr-E1",3
"SPU_027300-tr-E4",7
"SPU_027305-tr-E1",17
"SPU_027315-tr-E2",10
"SPU_027320-tr-E8",3
"SPU_027326-tr-E21",2
"SPU_027330-tr-E1",4
"SPU_027330-tr-E5",11
"SPU_027336-tr-E1",5
"SPU_027343-tr-E14",4
"SPU_027343-tr-E2",3
"SPU_027343-tr-E3",4
"SPU_027343-tr-E9",3
"SPU_027347-tr-E3",2
"SPU_027350-tr-E1",4
"SPU_027354-tr-E2",3
"SPU_027356-tr-E20",3
"SPU_027357-tr-E3",3
"SPU_027363-tr-E2",7
"SPU_027363-tr-E5",2
"SPU_027365-tr-E1",10
"SPU_027369-tr-E2",1
"SPU_027369-tr-E3",1
"SPU_027371-tr-E8",3
"SPU_027371-tr-E97",11
"SPU_027372-tr-E2",6
"SPU_027377-tr-E2",10
"SPU_027379-tr-E3",4
"SPU_027379-tr-E6",3
"SPU_027382-tr-E1",6
"SPU_027387-tr-E6",1
"SPU_027396-tr-E6",2
"SPU_027400-tr-E8",3
"SPU_027400-tr-E9",11
"SPU_027403-tr-E1",3
"SPU_027403-tr-E3",5
"SPU_027405-tr-E5",3
"SPU_027405-tr-E6",1
"SPU_027408-tr-E5",5
"SPU_027423-tr-E1",4
"SPU_027423-tr-E7",3
"SPU_027424-tr-E1",10
"SPU_027426-tr-E9",3
"SPU_027434-tr-E6",2
"SPU_027434-tr-E7",2
"SPU_027437-tr-E1",20
"SPU_027478-tr-E1",22
"SPU_027486-tr-E4",1
"SPU_027491-tr-E1",1
"SPU_027498-tr-E1",3
"SPU_027498-tr-E4",11
"SPU_027498-tr-E7",1
"SPU_027502-tr-E6",5
"SPU_027504-tr-E1",4
"SPU_027506-tr-E4",5
"SPU_027508-tr-E1",4
"SPU_027510-tr-E11",12
"SPU_027510-tr-E5",13
"SPU_027513-tr-E2",8
"SPU_027518-tr-E1",7
"SPU_027518-tr-E4",9
"SPU_027523-tr-E49",2
"SPU_027535-tr-E2",8
"SPU_027536-tr-E7",8
"SPU_027544-tr-E4",5
"SPU_027544-tr-E5",4
"SPU_027545-tr-E5",5
"SPU_027546-tr-E5",6
"SPU_027554-tr-E1",1
"SPU_027555-tr-E2",2
"SPU_027556-tr-E4",12
"SPU_027557-tr-E2",1
"SPU_027561-tr-E1",19
"SPU_027565-tr-E6",2
"SPU_027566-tr-E6",1
"SPU_027572-tr-E3",5
"SPU_027584-tr-E1",1
"SPU_027588-tr-E7",3
"SPU_027600-tr-E4",3
"SPU_027601-tr-E1",3
"SPU_027602-tr-E1",15
"SPU_027610-tr-E2",4
"SPU_027613-tr-E1",4
"SPU_027613-tr-E4",4
"SPU_027619-tr-E6",6
"SPU_027619-tr-E9",6
"SPU_027623-tr-E1",15
"SPU_027625-tr-E2",22
"SPU_027628-tr-E15",1
"SPU_027631-tr-E5",4
"SPU_027634-tr-E4",1
"SPU_027635-tr-E5",20
"SPU_027650-tr-E9",1
"SPU_027660-tr-E2",3
"SPU_027661-tr-E2",1
"SPU_027662-tr-E8",26
"SPU_027663-tr-E2",1
"SPU_027669-tr-E1",1
"SPU_027670-tr-E1",21
"SPU_027682-tr-E1",2
"SPU_027682-tr-E10",1
"SPU_027685-tr-E3",5
"SPU_027690-tr-E3",4
"SPU_027695-tr-E2",1
"SPU_027700-tr-E1",4
"SPU_027703-tr-E9",7
"SPU_027712-tr-E1",16
"SPU_027713-tr-E1",10
"SPU_027722-tr-E5",2
"SPU_027728-tr-E3",4
"SPU_027733-tr-E7",2
"SPU_027735-tr-E1",12
"SPU_027741-tr-E18",1
"SPU_027741-tr-E23",5
"SPU_027742-tr-E4",4
"SPU_027758-tr-E2",1
"SPU_027760-tr-E2",7
"SPU_027771-tr-E1",2
"SPU_027785-tr-E1",1
"SPU_027785-tr-E2",2
"SPU_027793-tr-E2",6
"SPU_027798-tr-E1",9
"SPU_027806-tr-E2",1
"SPU_027809-tr-E1",9
"SPU_027819-tr-E5",2
"SPU_027828-tr-E1",1
"SPU_027832-tr-E2",12
"SPU_027832-tr-E7",19
"SPU_027841-tr-E6",5
"SPU_027853-tr-E2",1
"SPU_027862-tr-E10",5
"SPU_027862-tr-E11",2
"SPU_027862-tr-E16",10
"SPU_027862-tr-E7",5
"SPU_027862-tr-E9",6
"SPU_027865-tr-E2",11
"SPU_027868-tr-E2",1
"SPU_027868-tr-E9",12
"SPU_027869-tr-E1",2
"SPU_027869-tr-E2",11
"SPU_027875-tr-E3",8
"SPU_027884-tr-E3",4
"SPU_027885-tr-E14",25
"SPU_027888-tr-E1",4
"SPU_027895-tr-E2",6
"SPU_027899-tr-E5",7
"SPU_027899-tr-E7",2
"SPU_027906-tr-E2",16
"SPU_027908-tr-E1",1
"SPU_027915-tr-E1",6
"SPU_027921-tr-E14",1
"SPU_027924-tr-E2",8
"SPU_027933-tr-E1",3
"SPU_027933-tr-E2",14
"SPU_027942-tr-E1",6
"SPU_027949-tr-E1",2
"SPU_027955-tr-E3",2
"SPU_027956-tr-E3",7
"SPU_027956-tr-E6",2
"SPU_027962-tr-E5",16
"SPU_027964-tr-E13",5
"SPU_027967-tr-E26",13
"SPU_027968-tr-E3",4
"SPU_027971-tr-E1",1
"SPU_027971-tr-E3",36
"SPU_027978-tr-E2",6
"SPU_027979-tr-E2",11
"SPU_027985-tr-E6",1
"SPU_027992-tr-E7",5
"SPU_027992-tr-E9",1
"SPU_028020-tr-E1",3
"SPU_028021-tr-E10",4
"SPU_028022-tr-E4",10
"SPU_028030-tr-E4",2
"SPU_028032-tr-E1",3
"SPU_028034-tr-E4",8
"SPU_028035-tr-E5",10
"SPU_028041-tr-E1",1
"SPU_028045-tr-E1",1
"SPU_028047-tr-E2",2
"SPU_028048-tr-E1",16
"SPU_028048-tr-E10",16
"SPU_028048-tr-E11",2
"SPU_028049-tr-E11",1
"SPU_028049-tr-E4",6
"SPU_028049-tr-E7",3
"SPU_028052-tr-E1",7
"SPU_028054-tr-E2",3
"SPU_028056-tr-E1",4
