"geneid","pr_meth_logFC","pr_meth_logCPM","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_018459",-0.733426988235584,4.62953533155497,-0.0600005702641066,5.56522941762549,"SP-HYPP_2387",37,186.666666666667,37.6666666666667,140.666666666667,8202,1566,6636,0.037,0.0281293952180028,0.0898254576415496
"SPU_018466",0.0860145242867282,7.98327973805082,0.204071400460255,0.741591402065168,"SP-AKRL",122.666666666667,269,93,132,9854,784,9070,0.122666666666667,0.0296582138919515,0.168367346938776
"SPU_018472",0.277288868449251,7.09816570203771,-1.31166586995377,1.66924154239959,"SP-MMP1/3L1",66.6666666666667,60,1.66666666666667,177.666666666667,7784,3075,4709,0.0666666666666667,0.0127415587173498,0.0577777777777778
"SPU_018522",0.559693712873461,6.75306660873949,0.292000793907869,2.42238279938524,"SP-SLC16A14_4",70.3333333333333,153.333333333333,135.666666666667,85.6666666666667,2504,1023,1481,0.0703333333333333,0.103533648435742,0.0837406321277289
"SPU_018562",0.252855356342266,6.58018728379644,0.42720317989362,3.46693996948029,"SP-HYPP_2391",104,21,0,47.6666666666667,3772,953,2819,0.104,0.00744945015963107,0.0500174886323889
"SPU_018567",0.65040264844851,5.57477890321504,0.0272271825630704,3.84122894235716,"SP-DYNLC1-1",80.3333333333333,318.666666666667,0,0,269,269,0,0.0803333333333333,0,0
"SPU_018619",-1.83894511632446,7.16634505969797,-0.098073006361286,4.45800481057371,"SP-Z102",62.6666666666667,30,0,15,3717,3717,0,0.0626666666666667,0,0.00403551251008878
"SPU_018635",-0.0344762535095753,8.58612968407649,0.684457657818282,2.51067724745234,"SP-ALOX5_7",65,335,169.333333333333,49.6666666666667,22799,1773,21026,0.065,0.0159326548083325,0.028012784357962
"SPU_018664",0.334512344897068,10.6572560981603,0.0893469507095161,2.73875660055697,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018674",0.823727304991817,6.99537276797427,0.0988901192269087,4.26677225914661,"SP-MRPL20L",39,3,3,7,1758,532,1226,0.039,0.00244698205546493,0.0131578947368421
"SPU_018696",-0.43878021835256,7.60062184133651,0.271554307677982,0.17859479863942,"SP-HYPP_920",74,138,0,124.666666666667,7364,1652,5712,0.074,0.0241596638655462,0.0754640839386602
"SPU_018698",0.608416867225495,9.26012637861931,-0.0488943467153964,2.91596133967354,"SP-EGFIA_8",98.3333333333333,8.33333333333333,8.33333333333333,53.6666666666667,3763,2481,1282,0.0983333333333333,0.00650026001040042,0.0216310627435174
"SPU_018783",1.58312043800252,5.36642474721646,-0.109966523728039,3.85315988645914,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018789",-0.380779066810401,10.7202529618055,0.113962616002267,6.23561694874917,"SP-HYPP_921",33,96.6666666666667,0,222,9687,3459,6228,0.033,0.0155213016484693,0.0641803989592368
"SPU_018815",-0.479632982756818,7.90207895214927,0.426942219802601,1.7397441501117,"SP-HYPP_2406",83.3333333333333,1364.33333333333,140.333333333333,309.666666666667,28027,1022,27005,0.0833333333333333,0.0505215083626489,0.303000652315721
"SPU_018863",1.04751120261608,6.42157146961919,-0.22157808045551,1.27108159324424,"SP-EBR1_6",32,0,0,11.3333333333333,3244,994,2250,0.032,0,0.01140174379611
"SPU_018883",-0.191225333806019,9.26886321971205,-0.346837592216134,1.57721961013242,NA,0,0,0,0,0,0,0,0,0,0
"SPU_018894",3.63461174290603,5.51193262485089,-0.455629398081186,3.66106540766493,"SP-GSS_2",86.3333333333333,207.666666666667,0,24.6666666666667,8637,868,7769,0.0863333333333333,0.0267301669026473,0.0284178187403994
"SPU_018908",0.304121840757622,8.46492420530312,0.120255664678535,7.35699582923124,"SP-SIX3",253.666666666667,823.666666666667,823.666666666667,22,17071,3838,13233,0.253666666666667,0.0622433814453765,0.00573215216258468
"SPU_018922",1.8308013445456,8.66170025884901,-0.250283942345761,2.88745197351727,"SP-SRM",66.3333333333333,284.333333333333,0,77.3333333333333,10359,893,9466,0.0663333333333333,0.0300373265722938,0.0865994774169466
"SPU_018997",0.171638009977314,7.990397360131,0.536823248953114,0.231951182585544,"SP-RHO",174.666666666667,0,0,0,1139,1139,0,0.174666666666667,0,0
"SPU_019010",0.528240280785964,8.58237998772701,0.0563970156726185,4.85280557663035,"SP-HYPP_3010",168,1100,0,344,8665,2154,6511,0.168,0.168944862540316,0.159702878365831
"SPU_019016",0.630333465935319,7.87733956980944,-0.429032675820383,1.49044912895702,"SP-DHRSX_3",4.33333333333333,99.6666666666667,0,24.6666666666667,8337,771,7566,0.00433333333333333,0.0131729667812142,0.0319930825767402
"SPU_019024",0.369813747982876,8.08271445272606,0.0212085511477202,9.15203155146347,"SP-CBP",143.333333333333,1341.66666666667,0,729.333333333333,29757,9485,20272,0.143333333333333,0.066183241252302,0.0768933403619751
"SPU_019044",0.188500443076677,7.31722144901954,0.251128370881264,7.43764642764996,"SP-HYPP_2417",121.333333333333,0,0,0,4161,3533,628,0.121333333333333,0,0
"SPU_019046",0.996598320483727,6.8398371622737,0.15994942005142,7.67274765817373,"SP-PCCB",72.3333333333333,286,6,138.666666666667,16463,3645,12818,0.0723333333333333,0.0223123732251521,0.0380429812528578
"SPU_019065",-1.9042307397688,6.95552024050374,0.207801374319617,0.720117959185972,"SP-HYPP_2419",162,189.333333333333,134,22.3333333333333,12586,2867,9719,0.162,0.0194807421888397,0.00778979188466457
"SPU_019068",-0.156862518489607,7.66684000291836,-0.129473223766245,2.41004809236531,"SP-HHAT-2",149.666666666667,150,55.3333333333333,21,15920,1962,13958,0.149666666666667,0.0107465252901562,0.0107033639143731
"SPU_019107",0.375069343367989,10.8823082225709,0.039993408344325,4.82186946172961,NA,0,0,0,0,0,0,0,0,0,0
"SPU_019138",-0.351267999304434,7.09657668184599,0.728419908452756,1.85579696057919,"SP-LHH2BE",86.6666666666667,0,0,13.3333333333333,371,371,0,0.0866666666666667,0,0.0359389038634322
"SPU_019170",1.30300552168375,8.49786571947346,0.463387733685462,4.58954117192765,NA,0,0,0,0,0,0,0,0,0,0
"SPU_019173",0.0539716915890593,7.25759852228772,-0.00680318999447939,1.63328176644341,"SP-HYPP_929",158.333333333333,0,0,0,1820,1820,0,0.158333333333333,0,0
"SPU_019198",-0.384345162600173,8.72805041339281,0.118121489937698,4.87458402411935,NA,0,0,0,0,0,0,0,0,0,0
"SPU_019222",0.892077639010801,8.09544845889356,-0.608184855805563,0.0316289641934212,"SP-HYPP_150",40.3333333333333,426,45,305,11503,3366,8137,0.0403333333333333,0.0523534472164188,0.0906120023767083
"SPU_019290",-0.131323154814789,9.61785089447147,-0.0663318537784708,2.89110619772177,"SP-OTP",130.333333333333,1013.66666666667,60.6666666666667,145.333333333333,23053,1095,21958,0.130333333333333,0.0461638886358806,0.132724505327245
"SPU_019317",0.731448119066125,6.89271445205487,0.339004157407036,6.95505278598333,"SP-RBP1B",124,412,0,0,19257,1398,17859,0.124,0.0230696007615208,0
"SPU_019329",0.849147631319981,8.33397752439633,0.34256870698046,2.66592483750047,NA,0,0,0,0,0,0,0,0,0,0
"SPU_019348",-2.09894921827929,5.23008819259439,0.356024983017956,1.58579660593624,"SP-SUG",104.666666666667,164,99.3333333333333,214.666666666667,10944,1916,9028,0.104666666666667,0.0181657066902969,0.112038970076548
"SPU_019388",1.3896825096211,7.98625958122332,-0.420072768035263,2.49830870949857,"SP-SLCO4A1_12",6,14,0,15,8734,1587,7147,0.006,0.0019588638589618,0.00945179584120983
"SPU_019390",0.274154489804411,7.72483814762405,-0.39463580175934,5.02485260183767,"SP-AGO1",40.6666666666667,297,17.3333333333333,80.6666666666667,10035,1292,8743,0.0406666666666667,0.0339700331693927,0.0624355005159959
"SPU_019463",0.550675877773482,6.82627118875859,-0.220645264007809,2.35331719848281,"SP-HYPP_2444",19,0,0,3.33333333333333,4121,2024,2097,0.019,0,0.00164690382081686
"SPU_019511",-0.207187282773824,6.66695683838711,0.0945479345922476,3.91472364593442,"SP-MYOF",23.6666666666667,851.333333333333,42.3333333333333,178.333333333333,31161,1723,29438,0.0236666666666667,0.0289195371062346,0.10350164441865
"SPU_019538",-0.147375905129701,7.97128814287798,0.0749229375496146,4.69314849988109,"SP-HYPP_938",118,280,0,285,13672,2925,10747,0.118,0.0260537824509165,0.0974358974358974
"SPU_019553",1.79950662776423,7.46267981833675,-0.0528783694962458,6.54396954876846,"SP-AK",72.6666666666667,711,0,308.666666666667,18828,2741,16087,0.0726666666666667,0.0441971778454653,0.11261096923264
"SPU_019557",1.15613020814811,6.93684164964125,-0.118202507893216,10.156703368834,"SP-HNRPR",27.6666666666667,145.666666666667,0,379.333333333333,5469,1908,3561,0.0276666666666667,0.0409061125152111,0.198812019566737
"SPU_019570",-1.35948181912951,5.81613607592688,0.01247733505697,6.23557405878975,"SP-TTLL3",171,725.666666666667,164,771,13088,3471,9617,0.171,0.075456656615022,0.222126188418323
"SPU_019600",-0.448571534598216,7.98101613947071,-0.161280510837483,0.535888610196632,"SP-HYPP_2454",44.6666666666667,710.666666666667,132,149.333333333333,30297,682,29615,0.0446666666666667,0.0239968484439192,0.218963831867058
"SPU_019608",1.9832505473086,5.89688228386148,-0.145465094475559,3.92256951537949,"SP-HYPP_2455",61,61.3333333333333,0,30.6666666666667,5791,926,4865,0.061,0.0126070572113738,0.033117350611951
"SPU_019613",0.474673448950744,8.89408485400672,-0.452935919096185,5.09151720676746,"SP-NOTCH1_16",57.3333333333333,223,0,3.66666666666667,49265,6111,43154,0.0573333333333333,0.00516753950966307,0.00060001090928926
"SPU_019626",-1.36131459515423,5.80117177022011,-0.371031794518855,1.48581293805415,NA,0,0,0,0,0,0,0,0,0,0
"SPU_019707",-0.378450592563941,8.61925634043827,0.149297370711807,4.75995291945201,"SP-HYPP_942",59.3333333333333,237.666666666667,57.6666666666667,95.3333333333333,16833,2588,14245,0.0593333333333333,0.0166842166842167,0.0368366821226172
"SPU_019729",0.101411800767177,6.44186876055385,0.0300027746791572,4.35401647344873,"SP-HYPP_158",14.3333333333333,225,0,133,15625,5809,9816,0.0143333333333333,0.022921760391198,0.0228955069719401
"SPU_019732",0.366239708838148,8.14009954070987,-0.0219656782327704,5.47139033402343,"SP-MED27",19.6666666666667,515.333333333333,0,351.333333333333,11049,2456,8593,0.0196666666666667,0.0599712944644866,0.143051031487514
"SPU_019756",0.125546734657229,5.83237315713023,0.23158972143115,5.55122165941154,NA,0,0,0,0,0,0,0,0,0,0
"SPU_019803",-1.06547500030727,7.20062075039175,-0.0806209333122018,7.61116202882311,"SP-BAMACAN",73.3333333333333,834,0,544.666666666667,29953,5146,24807,0.0733333333333333,0.0336195428709638,0.105842725741676
"SPU_019866",0.848932372377571,4.9781196589047,0.284994219676978,1.71789569574984,NA,0,0,0,0,0,0,0,0,0,0
"SPU_019890",-1.02868932611625,5.4621514297195,0.517847492425476,1.24741804713153,NA,0,0,0,0,0,0,0,0,0,0
"SPU_019894",0.0817178404119469,9.41373441884235,-0.505894518990722,5.14376552531614,NA,0,0,0,0,0,0,0,0,0,0
"SPU_019904",0.847444055442979,7.21276050456555,-0.0535841771428538,3.50540351363114,NA,0,0,0,0,0,0,0,0,0,0
"SPU_019915",0.107877960338037,5.71071130557293,-0.0727268598725,3.20240927883075,"SP-APA",48.3333333333333,142,0,56.6666666666667,6291,1089,5202,0.0483333333333333,0.0272971933871588,0.0520355065809611
"SPU_019933",4.31689056187291,4.4735240690127,-0.577329976397311,1.60523584762557,NA,0,0,0,0,0,0,0,0,0,0
"SPU_019955",-1.53259736851028,6.57794175884597,-0.017733053191023,2.73039484341053,"SP-REPS1L_1",42.6666666666667,112,58.3333333333333,15,31992,1395,30597,0.0426666666666667,0.00366048959048273,0.010752688172043
"SPU_019969",-0.0512173890674927,5.27040784027672,-0.100139933523957,3.02894100162903,NA,0,0,0,0,0,0,0,0,0,0
"SPU_020054",-0.206627046621141,8.14291343558031,-0.0303854639134888,6.81285389883742,"SP-DAPLE",94.3333333333333,2436.33333333333,0,202.333333333333,71480,5978,65502,0.0943333333333333,0.0371947930343094,0.0338463254154121
"SPU_020057",0.748296536099026,8.23612797022109,-0.370659473590413,0.301057819778581,NA,0,0,0,0,0,0,0,0,0,0
"SPU_020073",0.168793752162095,8.31999681869874,0.099944008740857,7.46990538307458,"SP-CCDC104",50.6666666666667,362,0,214.666666666667,13239,4003,9236,0.0506666666666667,0.0391944564746644,0.053626446831543
"SPU_020090",-0.350370593072324,7.67512904894348,-0.409909522829875,1.51300798798081,NA,0,0,0,0,0,0,0,0,0,0
"SPU_020096",-0.0226632043441838,7.20515920130342,0.0753521368455988,5.174954922489,"SP-CHST4",109.333333333333,809.666666666667,558.333333333333,74.3333333333333,1453,1453,0,0.109333333333333,0,0.0511585225969259
"SPU_020108",-0.118082674581697,8.28486695657043,0.112094417718281,6.49726692483619,NA,0,0,0,0,0,0,0,0,0,0
"SPU_020123",-0.163308376988243,5.715481268597,-0.111785957977553,2.21824222171926,NA,0,0,0,0,0,0,0,0,0,0
"SPU_020124",0.481818724310321,8.63150582268889,0.209875978246873,7.67184853155774,"SP-ELFA",143,31.6666666666667,0,21.6666666666667,8010,3240,4770,0.143,0.006638714185884,0.00668724279835391
"SPU_020168",-0.142603506406093,7.68860934347332,-0.0377184422444156,4.77153660946333,"SP-NRBP",78,602.666666666667,51,191.333333333333,30625,1373,29252,0.078,0.020602579880578,0.139354212187424
"SPU_020187",-0.271356168138571,7.87379687148098,-0.0517766506183137,3.80283727897366,"SP-HYPP_2493",51.6666666666667,842.666666666667,0,46,23536,1532,22004,0.0516666666666667,0.0382960673816882,0.0300261096605744
"SPU_020197",0.885279790564714,7.30069720378366,0.224077214504622,12.3868640910203,"SP-PROFILIN",62,98.6666666666667,98.6666666666667,9.66666666666667,9142,3130,6012,0.062,0.0164116212020404,0.00308839190628328
"SPU_020248",-0.311459732508321,8.68424795206558,0.128771549007343,4.26044859998755,NA,0,0,0,0,0,0,0,0,0,0
"SPU_020254",-0.0915833848682261,5.72898819646881,-0.0302251076181822,0.170932927212172,"SP-PARN_2",31,20.6666666666667,0,13.6666666666667,848,247,601,0.031,0.0343871325568497,0.0553306342780027
"SPU_020313",-0.0666824086135587,7.08739650903921,-0.254741498481316,0.708794367349148,NA,0,0,0,0,0,0,0,0,0,0
"SPU_020347",-0.691953732134454,6.92242251989208,0.188452035906201,1.72216721635483,NA,0,0,0,0,0,0,0,0,0,0
"SPU_020381",1.48647883632537,7.91622639062952,-1.90032307798005,0.936232027503408,"SP-RXFP2L_5",50,0,0,24.3333333333333,1757,1290,467,0.05,0,0.0188630490956072
"SPU_020391",0.226175374571538,8.45587862097856,-0.246361753648009,2.6998510087569,"SP-COX10",98.3333333333333,28,0,60.6666666666667,4157,1314,2843,0.0983333333333333,0.00984875131902919,0.0461694571283612
"SPU_020392",-0.960272976809824,7.16759232240585,0.121092370888516,6.00247947706299,NA,0,0,0,0,0,0,0,0,0,0
"SPU_020395",-0.867933210888234,5.38064562147768,0.851829440982825,0.537921273484533,"SP-ENPP5",70.3333333333333,48,34.6666666666667,36.3333333333333,7033,1169,5864,0.0703333333333333,0.00818553888130969,0.0310806957513544
"SPU_020398",-0.686021521320802,8.12499274499868,-0.147307220829745,5.89941667376284,"SP-PKX1",38,929,0.333333333333333,33.6666666666667,35821,3660,32161,0.038,0.0288859177264389,0.00919854280510018
"SPU_020401",0.579791888183393,4.96873707196492,-0.237020888279556,2.36557802741291,NA,0,0,0,0,0,0,0,0,0,0
"SPU_020405",0.0160249722661646,8.76115487807281,0.0759099952812822,4.8772507588942,"SP-ARMC6",89,158.333333333333,0,116.333333333333,8023,1428,6595,0.089,0.0240080869345464,0.0814659197012138
"SPU_020407",-0.443846236564963,9.31677741524013,-0.446326336265698,2.61935963124192,"SP-PARP16",94.6666666666667,270.333333333333,0,112,6667,844,5823,0.0946666666666667,0.0464250958841376,0.132701421800948
"SPU_020457",-0.943829345550464,7.93269060194276,0.260131657517292,3.26873205702389,"SP-B7L3",79.6666666666667,0,0,0,1930,1687,243,0.0796666666666667,0,0
"SPU_020470",-0.749253788476169,5.51635085948926,-0.172357064310539,0.565871966888527,"SP-MYLKL",96.3333333333333,861.333333333333,29,64,29607,1813,27794,0.0963333333333333,0.030989901897292,0.0353006067291782
"SPU_020487",-1.76235726605506,8.16966735649093,0.0988538797551611,7.69964072560052,NA,0,0,0,0,0,0,0,0,0,0
"SPU_020492",1.90460626622665,5.44933019833776,-0.117276662568514,3.9654130310914,"SP-ATPAF1",26.6666666666667,91,0,95.6666666666667,4460,1654,2806,0.0266666666666667,0.0324305060584462,0.0578395808141878
"SPU_020495",0.716295596217098,9.50794334295624,-0.264866130988168,4.61903866832387,"SP-HYPP_2509",76.6666666666667,141.333333333333,0,22,4599,1139,3460,0.0766666666666667,0.0408477842003854,0.019315188762072
"SPU_020530",-0.429933642768653,6.06079489632032,-0.209459606638544,4.6809924569605,"SP-SMS",7.33333333333333,58.3333333333333,0,17.6666666666667,6627,588,6039,0.00733333333333333,0.00965943588894409,0.0300453514739229
"SPU_020533",-1.29002707686263,5.07609462389808,-0.174047118320724,3.10807793040503,"SP-INPP5E",5.33333333333333,149.333333333333,36.6666666666667,126.666666666667,17561,2682,14879,0.00533333333333333,0.010036516791003,0.0472284364901815
"SPU_020541",0.674641406709024,7.48065155137837,-0.270311332159092,1.77732021747243,"SP-CREG1",97.6666666666667,797.333333333333,784,35.3333333333333,3583,653,2930,0.0976666666666667,0.272127417519909,0.0541092394078612
"SPU_020568",-1.31083240572995,7.57142266632544,0.500007061493363,1.2147888093087,"SP-Z429",12.3333333333333,0,0,0,2078,2078,0,0.0123333333333333,0,0
"SPU_020575",0.0332021897280028,8.84679542326389,-0.0751131909246238,5.36570122423365,"SP-TBC1D30",126.333333333333,180.666666666667,0,334,19632,2725,16907,0.126333333333333,0.0106859091894876,0.12256880733945
"SPU_020600",-0.294774700351548,7.25477220217209,0.155117286834804,7.1086155278104,"SP-GPM6B",119.666666666667,1.33333333333333,0,153.333333333333,6230,3714,2516,0.119666666666667,0.000529941706412295,0.0412852270687489
"SPU_020617",0.0347495292390297,6.9478561934655,0.526496403639301,3.45291595597227,"SP-TYMP",16.3333333333333,294.666666666667,192.333333333333,101.333333333333,22537,1179,21358,0.0163333333333333,0.0137965477416737,0.0859485439638111
"SPU_020634",-2.15338129021632,8.33026663619047,-0.0390572478333281,6.2961878307358,"SP-KLP6L3",19.6666666666667,665,0,161.666666666667,25549,2366,23183,0.0196666666666667,0.0286848121468317,0.0683291067906452
"SPU_020732",-1.12595032834786,7.08665151998003,-0.0315043715012087,-0.0229512724161373,"SP-HYPP_988",84.3333333333333,232.333333333333,232.333333333333,21,17565,2746,14819,0.0843333333333333,0.0156780709449581,0.00764748725418791
"SPU_020749",-0.532320485073823,6.07379596706344,-0.0757903486432186,3.49679018253724,"SP-ALDH16AL",49.6666666666667,127,28,201,12813,2732,10081,0.0496666666666667,0.0125979565519294,0.0735724743777452
"SPU_020803",0.518436793873248,7.17158048286785,-0.149146096671597,1.46166395864442,"SP-TRK",61,568,32.3333333333333,170.333333333333,21482,1286,20196,0.061,0.0281243810655575,0.132452047693105
"SPU_020852",0.750258886511711,6.47720843063431,0.0563974343078264,3.8504015472079,"SP-RAB27",84.3333333333333,852,0,32,21686,644,21042,0.0843333333333333,0.0404904476760764,0.0496894409937888
"SPU_020860",-0.123409623233067,6.68849822308442,-0.49097735106708,2.19516862945667,"SP-SLCO4A1_8",111.333333333333,312.666666666667,18.6666666666667,245,8719,1576,7143,0.111333333333333,0.0437724578841757,0.155456852791878
"SPU_020874",0.0855864268553719,7.55388628191601,0.496218970059158,0.185962573006865,"SP-RT4",24.6666666666667,1.66666666666667,0,3,3011,3011,0,0.0246666666666667,0,0.000996346728661574
