"geneid","ex_meth_logFC","ex_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_012815",-0.285708909169661,5.95810874978151,"SP-HYPP_693",55.6666666666667,565.666666666667,0,688,4330,2461,1869,0.0556666666666667,0.302657392545033,0.279561154002438
"SPU_012823",-0.596961007965758,7.00004473820676,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012824",-0.547241896620296,6.37723536605942,"SP-POLYPL_943",15.3333333333333,0,0,0,2914,2788,126,0.0153333333333333,0,0
"SPU_012830",-0.277495342713083,6.42876263823954,"SP-GPR64L_13",3.66666666666667,0,0,0,2267,992,1275,0.00366666666666667,0,0
"SPU_012838",-0.909484538575308,5.44446358018169,"SP-CREB3L1",26,39.6666666666667,0,57.6666666666667,4690,674,4016,0.026,0.00987715803452855,0.0855588526211672
"SPU_012855",2.2027904348446,3.00154076148864,"SP-CLECT/FN3_18",19.3333333333333,615.666666666667,0,894,33922,7547,26375,0.0193333333333333,0.0233428120063191,0.118457665297469
"SPU_012869",1.36616067991214,7.99781484361457,"SP-CLECT/LDLA/7TM",0.666666666666667,8.66666666666667,8.66666666666667,5.33333333333333,58698,4897,53801,0.000666666666666667,0.000161087464297442,0.00108910217139745
"SPU_012871",-0.0564653152465362,5.63793744833097,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012874",-0.342033071000102,5.88294020453801,"SP-ABCG9",46,462.666666666667,39,254.333333333333,11025,1450,9575,0.046,0.0483202785030461,0.175402298850575
"SPU_012876",-0.664888602027871,5.62935643066279,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012877",-0.479753435115724,7.10825481654698,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012879",-0.840537280883236,5.26066579911722,"SP-HYPP_83",14.3333333333333,378,0,165.333333333333,35053,6038,29015,0.0143333333333333,0.0130277442702051,0.0273821353649111
"SPU_012883",-0.268020169525178,5.33378307846354,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012912",0.264893939507807,7.16529382010823,"SP-Z150",47,13.6666666666667,0,61,7145,3279,3866,0.047,0.00353509225728574,0.0186032326928942
"SPU_012913",-1.82532293748691,6.41365315579142,"SP-Z92",59.6666666666667,5,0,164.333333333333,4360,3136,1224,0.0596666666666667,0.00408496732026144,0.0524022108843537
"SPU_012920",0.0277721949120224,5.74977999749939,"SP-REEP2",29.3333333333333,2163,1465.66666666667,143,36138,1259,34879,0.0293333333333333,0.0620143926144672,0.113582208101668
"SPU_012927",-0.0326639668652937,7.08739820530539,"SP-HYPP_2056",56.3333333333333,159.333333333333,0,3.33333333333333,32865,1256,31609,0.0563333333333333,0.00504075843377941,0.00265392781316348
"SPU_012936",-0.420930395771608,4.61113329659256,"SP-THROMBB1",93,668.666666666667,0,285,28629,2619,26010,0.093,0.0257080610021786,0.108820160366552
"SPU_012937",0.893475038183458,5.30777657799173,"SP-AMDS_1",47.3333333333333,127.333333333333,9.66666666666667,102.666666666667,5804,978,4826,0.0473333333333333,0.0263848597872634,0.104976141785958
"SPU_012945",-1.63694762574225,2.94346863940057,"SP-CACC1",53,357.666666666667,73.3333333333333,116.333333333333,16538,1728,14810,0.053,0.0241503488633806,0.0673225308641975
"SPU_012948",-0.880123054683092,6.52254715333319,"SP-Z50",8.66666666666667,230.666666666667,0,1474.66666666667,16519,9762,6757,0.00866666666666667,0.0341374377189088,0.151061940859114
"SPU_012949",-1.10170176282396,6.01739939117889,"SP-Z122",89,45,0,470.666666666667,10161,5756,4405,0.089,0.0102156640181612,0.0817697475098448
"SPU_012951",0.593810319027671,7.3195810360576,"SP-PAN/CLECT",30.3333333333333,519.666666666667,0,298,22514,3993,18521,0.0303333333333333,0.0280582401958138,0.0746306035562234
"SPU_012952",1.15109795000328,4.8059220058949,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012954",-1.19922665905539,4.3732978168265,"SP-HYPP_698",49,175.333333333333,0,11.6666666666667,9297,1803,7494,0.049,0.0233964949737568,0.00647069698650397
"SPU_012956",1.82818235734381,6.03314627676442,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012962",-0.522429176291104,6.52925026790547,"SP-HYPP_2061",79,318.333333333333,303,116,13581,1307,12274,0.079,0.0259355819890283,0.0887528691660291
"SPU_012973",2.38332789036964,4.98495216732463,"SP-HYPP_699",29.6666666666667,29.3333333333333,0,30.3333333333333,7723,2351,5372,0.0296666666666667,0.00546041201290643,0.0129023110733021
"SPU_012985",-0.157588781057957,5.88749639927551,"SP-BETADI",53,832,0,131.333333333333,19697,4347,15350,0.053,0.0542019543973941,0.0302124070240012
"SPU_013026",-0.26440333829827,6.83638963235733,"SP-SURREAL/GPCR24",37,0,0,0,1019,1019,0,0.037,0,0
"SPU_013036",0.471432818106175,6.14046847077277,"SP-PISD_1",72.6666666666667,0,0,0,2835,609,2226,0.0726666666666667,0,0
"SPU_013047",0.102828408878231,6.1365099496519,"SP-NKX3-2",145.666666666667,343.666666666667,0,128,9695,1403,8292,0.145666666666667,0.0414455700273356,0.0912330719885959
"SPU_013050",-2.52537135763407,4.08955491665493,"SP-UNC44L_86",12,340.333333333333,0,160.666666666667,17385,5803,11582,0.012,0.029384677372935,0.0276868286518467
"SPU_013063",-0.750935564808612,6.04808587967162,"SP-HYPP_86",23.6666666666667,666.666666666667,0,641.666666666667,36601,6794,29807,0.0236666666666667,0.0223661108688116,0.094446079874399
"SPU_013077",3.43691916056712,5.39881061158335,"SP-HYPP_87",44.3333333333333,1004.66666666667,0,23,58962,4473,54489,0.0443333333333333,0.0184379721901056,0.00514196288844176
"SPU_013080",0.359998686909156,6.20394638044263,"SP-SLC16A12L_8",115.666666666667,0,0,0,947,947,0,0.115666666666667,0,0
"SPU_013081",-0.104118431862149,4.2150667120429,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013083",1.54291125283764,5.34219451575306,"SP-HYPP_3063",27.3333333333333,792.666666666667,478.666666666667,703,35198,9622,25576,0.0273333333333333,0.0309925972265666,0.0730617335273332
"SPU_013084",-0.526721539711524,7.94233338620759,"SP-SR/FA58C/LNB/7TM/GPCR",6.66666666666667,932.666666666667,1,288.666666666667,27017,5099,21918,0.00666666666666667,0.0425525443319038,0.056612407661633
"SPU_013086",1.69848343119618,4.57049146678542,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013092",1.29329510861739,3.18863807403728,"SP-TSPO",76,0,0,0,3830,1407,2423,0.076,0,0
"SPU_013100",0.589286866421143,8.39343974396063,"SP-ARS",108.333333333333,226,0,192.333333333333,7634,2352,5282,0.108333333333333,0.0427868231730405,0.0817743764172336
"SPU_013101",0.202193593025959,6.02273151804377,"SP-TMEM168",136,10.6666666666667,0,15.6666666666667,3055,2031,1024,0.136,0.0104166666666667,0.00771376989988511
"SPU_013102",0.465234872428108,3.98031739059462,"SP-CYP3L6",43,389.666666666667,21,170.333333333333,11324,1266,10058,0.043,0.0387419632796447,0.134544497103739
"SPU_013103",0.0497816503751823,6.91775005953603,"SP-SPAG17",43.3333333333333,440.666666666667,0,235,42614,6333,36281,0.0433333333333333,0.0121459349705539,0.0371072161692721
"SPU_013130",3.18816285318417,4.95384148090994,"SP-ST8SIA2_1",32.3333333333333,0,0,0,7415,903,6512,0.0323333333333333,0,0
"SPU_013134",-2.15323723541074,6.9038839932545,"SP-NR2C",76.3333333333333,236.333333333333,184,111.333333333333,5857,2028,3829,0.0763333333333333,0.061721946548272,0.0548980933596318
"SPU_013140",0.405914091687808,4.80031453384352,"SP-RON",104.666666666667,876,0,528,21306,6819,14487,0.104666666666667,0.0604680057983019,0.0774307083150022
"SPU_013143",0.510192539505404,6.36201808587947,"SP-HYPP_2072",10.6666666666667,2,0,11.3333333333333,4903,1731,3172,0.0106666666666667,0.000630517023959647,0.0065472751781244
"SPU_013145",-0.159137977926414,5.64198745632281,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013152",-0.0663701917725973,5.50327366943195,"SP-HYPP_705",101,20.3333333333333,20.3333333333333,15,5222,1861,3361,0.101,0.00604978676981057,0.00806018269747448
"SPU_013153",-1.34007600213832,5.13885551863362,"SP-HRH3_5",78,0,0,0,1220,1220,0,0.078,0,0
"SPU_013154",1.27676362033683,6.91246634389163,"SP-HRH3_6",116.333333333333,0,0,0,1172,1172,0,0.116333333333333,0,0
"SPU_013163",0.271361716484906,3.67952024795138,"SP-SUZ12",117.666666666667,455.333333333333,211.333333333333,233.666666666667,46560,5261,41299,0.117666666666667,0.0110252871336675,0.0444148767661408
"SPU_013166",-1.38541859326131,6.22325807790449,"SP-SLC27A2",126,683.666666666667,0,220.666666666667,18839,1886,16953,0.126,0.0403271790636859,0.11700247437257
"SPU_013169",-0.336834863461062,6.64219340828698,"SP-TECP5",103.333333333333,353,0,162,11710,1781,9929,0.103333333333333,0.035552422197603,0.0909601347557552
"SPU_013170",0.184947093785264,9.50642494648682,"SP-TECP4",16.6666666666667,1574.66666666667,0,312.666666666667,81265,8980,72285,0.0166666666666667,0.0217841414770238,0.0348181143281366
"SPU_013177",-1.44467530084627,5.36496481488073,"SP-KIAA0895L_1",41.3333333333333,83,0,177.666666666667,7703,3510,4193,0.0413333333333333,0.0197948962556642,0.0506172839506173
"SPU_013180",-2.98494480455427,4.62065570017092,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013189",-0.150158799654825,7.35530569866363,"SP-MUCL_3",23.6666666666667,669.666666666667,0,453.666666666667,18360,3469,14891,0.0236666666666667,0.0449712354218432,0.130777361391371
"SPU_013193",-0.517299719103796,7.30863416284972,"SP-HYPP_706",112,0,0,0,5472,4980,492,0.112,0,0
"SPU_013195",-0.523808336819442,6.79577456599169,"SP-BALZ1B",68.3333333333333,130.666666666667,0,102.333333333333,25951,2536,23415,0.0683333333333333,0.00558046836073742,0.0403522607781283
"SPU_013197",-0.109202884689304,5.87324854146687,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013199",-0.053899257977705,6.18720599919951,"SP-CYP2L27",117.666666666667,925.666666666667,305.333333333333,254.666666666667,14999,1674,13325,0.117666666666667,0.0694684177611007,0.152130625248905
"SPU_013200",0.316815215702304,6.4578349345347,"SP-DYNLC1",85,0,0,0,2426,858,1568,0.085,0,0
"SPU_013217",0.531114917254769,5.70858156736301,"SP-FUT8_5",56.6666666666667,266.666666666667,119,33.3333333333333,11173,2729,8444,0.0566666666666667,0.0315806095057635,0.0122144863808477
"SPU_013219",0.253203514259599,7.37150719841523,"SP-COMPL",55,1984.33333333333,0,570,24302,2059,22243,0.055,0.0892115871659998,0.276833414278776
"SPU_013225",-1.69291984551835,3.71606064164677,"SP-UQCRH",69,49.6666666666667,0,1,5933,1643,4290,0.069,0.0115773115773116,0.000608642726719416
"SPU_013228",0.575989994984984,3.27892998199831,"SP-CBR1",93,98,0,34.3333333333333,6241,909,5332,0.093,0.0183795948987247,0.0377704437110378
"SPU_013232",1.29232193729168,6.3049200248141,"SP-ACSL5_1",22,87,0,22.6666666666667,9970,1019,8951,0.022,0.00971958440397721,0.0222440300948642
"SPU_013237",2.02491647785767,5.17938018633122,"SP-SYNE1",97,2188.33333333333,1856,122,279084,30288,248796,0.097,0.00879569339271264,0.00402799788695193
"SPU_013238",1.97581675234465,4.62981201312336,"SP-NOTCHL_11",58.6666666666667,1528,0,262,31049,1718,29331,0.0586666666666667,0.0520950530155808,0.152502910360885
"SPU_013239",0.990381714609547,5.32221831749349,"SP-UNC44L_90",109.333333333333,7.33333333333333,0,11,5171,3616,1555,0.109333333333333,0.00471596998928189,0.00304203539823009
"SPU_013243",-0.0218985729480892,6.03705560120747,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013245",0.726555406751386,5.60863189184209,"SP-PPGB_1",65.3333333333333,227.666666666667,0,119,12272,1252,11020,0.0653333333333333,0.020659407138536,0.0950479233226837
"SPU_013246",-0.432614988018031,7.11079019223411,"SP-HYPP_3058",61.6666666666667,0,0,402.333333333333,6014,6014,0,0.0616666666666667,0,0.0668994568229686
"SPU_013250",2.30184553641615,3.40696862587277,"SP-RANBP2L",117.333333333333,600.666666666667,0,357.333333333333,13478,3577,9901,0.117333333333333,0.0606672726660607,0.0998974932438729
"SPU_013270",0.426289418118711,5.16799145611331,"SP-ADRB2L_3",13.3333333333333,0,0,0,1049,1049,0,0.0133333333333333,0,0
"SPU_013279",-0.545005720959107,5.20392410262754,"SP-UNK_12",5.33333333333333,667.333333333333,0,164.333333333333,365,365,0,0.00533333333333333,0,0.450228310502283
"SPU_013286",0.226168608273047,7.6860873719983,"SP-HYPP_88",112.666666666667,544.333333333333,1,400,17647,3354,14293,0.112666666666667,0.0380839105389585,0.119260584376863
"SPU_013297",-3.46869623088365,4.34585289590795,"SP-UNK_22",73,485.666666666667,0,65.6666666666667,10520,666,9854,0.073,0.0492862458561667,0.0985985985985986
"SPU_013301",0.0244581051723829,2.87241396915443,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013302",0.139807434232132,6.59882576539219,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013304",-0.260760819696382,7.12182046892918,"SP-UNC44_229",87.3333333333333,1145.33333333333,2,439.666666666667,24205,2936,21269,0.0873333333333333,0.0538498910777814,0.149750227066303
"SPU_013305",0.440437844559597,5.75670577379138,"SP-GRF",133.666666666667,5808,0,191.666666666667,33031,5191,27840,0.133666666666667,0.208620689655172,0.0369228793424517
"SPU_013322",0.749190190119466,5.33228901323022,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013328",-0.415287970256447,7.32999229866873,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013329",0.723071737954252,7.59622258738015,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013331",-0.414637874943683,4.50899030676585,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013332",0.898421476367012,7.98659709376691,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013334",0.215280931866874,7.69750306256817,"SP-MUCL_4",58,966.333333333333,197.333333333333,340.666666666667,28709,2806,25903,0.058,0.0373058461696843,0.121406509859824
"SPU_013339",-0.382975191588298,6.9652422375404,"SP-HYPP_2992",110,0,0,0,1721,1721,0,0.11,0,0
"SPU_013346",-1.02027599192343,4.11260801242675,"SP-CHML",84.6666666666667,1321,0,329.333333333333,31554,2284,29270,0.0846666666666667,0.0451315339938504,0.144191476941039
"SPU_013352",-0.346111769278908,5.44826153294824,"SP-TIRC6(PARTIAL)",34,125.666666666667,0,133.333333333333,9079,2040,7039,0.034,0.0178529147132642,0.065359477124183
"SPU_013354",-0.896109770261577,6.73110561802291,"SP-COLF_5",76,0,0,0,3777,374,3403,0.076,0,0
"SPU_013359",-0.909266931247329,4.7667341528124,"SP-HRH2_2",142.333333333333,879.666666666667,272,107.666666666667,1947,1163,784,0.142333333333333,1.12202380952381,0.0925766695328174
"SPU_013364",-0.056345934094607,7.82927979717255,"SP-ASCI1CS3",44.3333333333333,0,0,0,43303,5183,38120,0.0443333333333333,0,0
"SPU_013370",-0.799102988333281,6.987944589686,"SP-HYPP_713",111.666666666667,276.666666666667,0,231.666666666667,13863,2762,11101,0.111666666666667,0.024922679638471,0.0838764180545498
"SPU_013374",0.357222434552171,4.63008546380615,"SP-HYPP_2080",72.6666666666667,91.3333333333333,10.6666666666667,125.666666666667,5816,1008,4808,0.0726666666666667,0.0189961175818081,0.124669312169312
"SPU_013378",-0.147287015161886,8.43925608442978,"SP-SERPL4",72.3333333333333,0,0,0,3610,3610,0,0.0723333333333333,0,0
"SPU_013380",-0.61351713457103,5.99151321535476,"SP-SRD5A2L",65,119.666666666667,0,329,3937,916,3021,0.065,0.0396116076354408,0.359170305676856
"SPU_013382",-0.764472723271936,5.81692897397284,"SP-HYPP_714",110.666666666667,98.3333333333333,0,71.3333333333333,6220,2878,3342,0.110666666666667,0.0294234989028526,0.024785730831596
"SPU_013387",-1.82018111370391,3.75484097959187,"SP-C6ORF103L",10,634.666666666667,634.666666666667,101.333333333333,45611,3189,42422,0.01,0.0149607907846558,0.0317758963102331
"SPU_013393",-0.186612234956672,4.50447577131186,"SP-ETUB2",49.3333333333333,26,0,0,116165,2001,114164,0.0493333333333333,0.000227742545811289,0
"SPU_013394",0.265185374097946,6.34269744513649,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013407",-0.195043407149033,8.13939666037254,"SP-Z175",165.666666666667,359,0,314.333333333333,10850,3703,7147,0.165666666666667,0.0502308660976634,0.0848861283643892
"SPU_013409",-0.0033730246840225,6.95311467966931,"SP-HSF",114.333333333333,329,56,161.333333333333,19736,1417,18319,0.114333333333333,0.0179594956056553,0.113855563396848
"SPU_013415",-0.57747266594076,7.59381148967184,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013417",-0.145799156193953,6.94305085506417,"SP-ECHN32",15.6666666666667,401.666666666667,202.666666666667,80.6666666666667,18392,1659,16733,0.0156666666666667,0.0240044622402837,0.0486236688768334
"SPU_013418",1.81696330612554,4.85036572420664,"SP-UNC44L_91",0.666666666666667,21,0,16.6666666666667,8532,3786,4746,0.000666666666666667,0.00442477876106195,0.00440218348300757
"SPU_013437",0.350278930149274,6.50917839608357,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013438",0.467981445998325,4.20583573651635,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013439",0.617554448125618,7.02738823434995,"SP-HYPP_91",8.66666666666667,0,0,0,14616,7584,7032,0.00866666666666667,0,0
"SPU_013442",0.338643290912386,7.14502492646518,"SP-HYPP_92",96,352,3.66666666666667,98.6666666666667,20040,3791,16249,0.096,0.0216628715613268,0.0260265541194056
"SPU_013452",0.718413860151223,5.22729556257044,"SP-RPSA",44.3333333333333,0,0,34,3316,627,2689,0.0443333333333333,0,0.0542264752791069
"SPU_013461",-1.00553245084556,4.33375987400826,"SP-HYPP_717",30.3333333333333,576.333333333333,0,125.666666666667,26644,2327,24317,0.0303333333333333,0.0237008402900577,0.0540037243947859
"SPU_013464",0.206544617689836,6.90656579425963,"SP-PHOX2",140.666666666667,1066,1057,68.3333333333333,17758,478,17280,0.140666666666667,0.0616898148148148,0.142956764295676
"SPU_013466",-0.770966932982257,5.60682921565369,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013470",-0.00862995233309386,4.61992676767703,"SP-TLR071",63.6666666666667,82.3333333333333,0,46.3333333333333,2723,2723,0,0.0636666666666667,0,0.0170155465785286
"SPU_013478",0.282886625698832,6.20880176947073,"SP-NWD1_2",96,583.666666666667,82,839.333333333333,10237,6620,3617,0.096,0.161367615887937,0.126787512588117
"SPU_013480",1.29553128205904,7.35895235381926,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013498",-1.03927646239438,7.41636644423659,"SP-GPR133_2",44.6666666666667,697,0,159.666666666667,22900,1523,21377,0.0446666666666667,0.03260513636151,0.104836944626833
"SPU_013501",0.213255325150081,4.97915485277191,"SP-CLCN3",68.3333333333333,188.333333333333,0,104,17597,2950,14647,0.0683333333333333,0.0128581507020778,0.0352542372881356
"SPU_013503",-1.57946464028249,5.98865939789333,"SP-HTR7L_1",38,0,0,0,1312,900,412,0.038,0,0
"SPU_013506",0.574342240546338,5.63808121521372,"SP-ASP_14",12.6666666666667,195.333333333333,0,72,10465,1153,9312,0.0126666666666667,0.0209765177548683,0.0624457935819601
"SPU_013522",0.534704173828562,7.01178939696406,"SP-SFK1",70.6666666666667,264,167.666666666667,100.666666666667,17773,1021,16752,0.0706666666666667,0.0157593123209169,0.098596147567744
"SPU_013527",-3.37608874821088,4.0242212708334,"SP-INTS8",16.3333333333333,35.3333333333333,0,56.3333333333333,16371,2555,13816,0.0163333333333333,0.00255742134723026,0.0220482713633399
"SPU_013536",-0.014363025294416,3.34327897625201,"SP-API",19.6666666666667,1630.33333333333,0,431,19509,2609,16900,0.0196666666666667,0.0964694280078895,0.165197393637409
"SPU_013539",-0.258960392264018,3.81745035008204,"SP-SLC39A13",22.3333333333333,79,0,56.3333333333333,7661,832,6829,0.0223333333333333,0.0115683116122419,0.0677083333333333
"SPU_013552",0.179088023456949,4.28900897070008,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013553",-0.378769386988924,8.73033750610636,"SP-HYPP_721",44,212.666666666667,0,149.666666666667,10475,3210,7265,0.044,0.0292727689837119,0.0466251298026999
"SPU_013557",0.00118035740012153,4.62265261070977,"SP-FCOLF",56.3333333333333,1317.66666666667,0,343.333333333333,21303,4526,16777,0.0563333333333333,0.0785400647712146,0.0758580055972897
"SPU_013570",-0.324519095049182,7.37331420044186,"SP-WNT6",72.6666666666667,753.666666666667,155.666666666667,83.6666666666667,19135,3030,16105,0.0726666666666667,0.046797060954155,0.0276127612761276
"SPU_013572",-1.11219714783621,5.84489481463727,"SP-EGF/IG/LNB/TM7/GPCR_1",9.33333333333333,478.333333333333,62,324.666666666667,18478,2374,16104,0.00933333333333333,0.0297027653585031,0.136759337264813
"SPU_013574",2.78106213669264,5.608738614439,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013602",-2.4633749928044,3.04942663778008,"SP-CCDC22",48,279.666666666667,0,158.333333333333,22373,1948,20425,0.048,0.0136923704610363,0.0812799452429843
