"geneid","int_meth_logFC","int_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_011566",0.823172493399918,4.64670743082319,"SP-SLC5A12",11.6666666666667,261.333333333333,30.3333333333333,47,28465,4423,24042,11.6666666666667,0.0108698666222999,0.010626271761248
"SPU_011568",0.00250279258735336,7.11003764910402,"SP-HYPP_1989",7.66666666666667,1,0.333333333333333,0.666666666666667,9953,1743,8210,7.66666666666667,0.000121802679658953,0.000382482310193154
"SPU_011571",0.0088946785826537,6.58542865719037,"SP-HYPP_71",10.3333333333333,205.666666666667,0,0,138933,752,138181,10.3333333333333,0.00148838600579433,0
"SPU_011578",-0.917442742903312,4.05234374728769,"SP-HYPP_1990",100.333333333333,39.6666666666667,0,20,4246,1808,2438,100.333333333333,0.0162701668033908,0.0110619469026549
"SPU_011579",1.48504457465143,3.14001810123573,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011585",0.690083939192144,4.87488777143972,"SP-HYPP_652",163,496.333333333333,169.666666666667,130.333333333333,22103,4792,17311,163,0.0286715575838099,0.0271981079577073
"SPU_011588",-1.59945861982843,4.17517931823165,"SP-SPC39L",43,3250.33333333333,0,1630.33333333333,74584,11500,63084,43,0.0515238940671697,0.141768115942029
"SPU_0115882",0.649108335312503,4.12144284505322,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0115883",0.621021087395309,5.05533627608246,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0115884",-0.992375370856882,6.21727864017278,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0115885",1.72808030895757,1.49635788711336,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0115886",0.0728082020163095,2.95482807143913,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011599",0.4292705784833,6.14314945148661,"SP-UNC44L_75",5.33333333333333,31,1.33333333333333,3.66666666666667,59161,6355,52806,5.33333333333333,0.000587054501382419,0.000576973511670601
"SPU_011603",0.00328457742319118,2.08676238898802,"SP-USP25",81,212.333333333333,0,78.3333333333333,16863,1958,14905,81,0.0142457788214246,0.040006809669731
"SPU_011604.a",-1.48460654816041,2.72779147744749,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011606",-1.39596387586981,1.916731209286,"SP-CHRNA6L",107.666666666667,524.333333333333,0,26,31637,2068,29569,107.666666666667,0.0177325352001533,0.0125725338491296
"SPU_011608",0.226198934533778,4.689421885482,"SP-CHRNA6L_2",14.6666666666667,294,8.33333333333333,163,14035,1882,12153,14.6666666666667,0.0241915576400889,0.0866099893730074
"SPU_011609",0.171872040786651,3.81313497893847,"SP-CHRNA7_4",92,578.666666666667,0,90,28418,1365,27053,92,0.0213901107702165,0.0659340659340659
"SPU_011610",-0.093692216374894,6.14337861974948,"SP-HYPP_653",19.3333333333333,673,31.6666666666667,169.333333333333,10765,1809,8956,19.3333333333333,0.0751451540866458,0.0936060438548001
"SPU_0116170",-0.664232077947495,8.02216996691302,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0116173",0.369646643703206,4.11293557223042,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0116174",0.814200662754988,6.06861691564218,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0116176",-1.08744736099187,2.93497515880692,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0116177",0.00735401814849646,5.13686761222803,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011618",0.49788459906222,7.0673939772858,"SP-HYPP_8991",61.6666666666667,4.66666666666667,4.66666666666667,550,5077,3029,2048,61.6666666666667,0.00227864583333333,0.181578078573787
"SPU_011619",-0.0924028925240292,7.26279876495215,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011620",0.054772623538752,6.42297132754125,"SP-KC1_A_G9PH",20,582,72.3333333333333,85.6666666666667,13072,1050,12022,20,0.0484112460489103,0.0815873015873016
"SPU_011621",0.114904125046313,5.36171660530378,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011623",0.149463431746377,5.34539825600673,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011624",0.203056119126183,3.25272582433647,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011632",-0.719901691818539,4.56780230644513,"SP-CLECT_74",2.66666666666667,446.333333333333,0,36.6666666666667,8604,608,7996,2.66666666666667,0.0558195764548941,0.0603070175438596
"SPU_011634",0.0708637760725272,5.28699402243274,"SP-TG",10,79,0,19,6799,629,6170,10,0.0128038897893031,0.0302066772655008
"SPU_011636",-0.644488342412411,2.70643601256483,"SP-SMCHD1_8",20.3333333333333,143.666666666667,0,49,12950,1585,11365,20.3333333333333,0.0126411497286992,0.0309148264984227
"SPU_011639",-0.183478408286002,6.22851217079709,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011640",0.00197882285517673,6.04922707661256,"SP-ARID5B",64.6666666666667,241.666666666667,89.3333333333333,447.333333333333,7246,2940,4306,64.6666666666667,0.0561232388914693,0.152154195011338
"SPU_011647",0.174611779289468,6.72048323944629,"SP-DDX58_3",13.3333333333333,99.3333333333333,3.66666666666667,63.3333333333333,11206,2516,8690,13.3333333333333,0.0114307633294975,0.025172231054584
"SPU_011649",0.503313013177799,5.87345140874439,"SP-PECI",131,279.333333333333,0,78.6666666666667,8347,1187,7160,131,0.0390130353817505,0.0662735186745296
"SPU_011650",0.603444498648441,5.75464960131804,"SP-PECI_1",77.3333333333333,459.333333333333,0,146.333333333333,12978,1155,11823,77.3333333333333,0.0388508274831543,0.126695526695527
"SPU_011655",-0.433230386007192,3.60619591348438,"SP-LNB/7TM/GPCRA",7,941,0,268.333333333333,39776,5833,33943,7,0.0277229472939929,0.0460026287216412
"SPU_011657",0.196967555037005,3.86947499373614,"SP-MMR2L_1",128.333333333333,443,38,121.666666666667,12523,2166,10357,128.333333333333,0.0427730037655692,0.0561711295783318
"SPU_011658",-0.502742478331976,4.69464961955638,"SP-CYCH",4.66666666666667,293.666666666667,183.666666666667,212.333333333333,19732,1239,18493,4.66666666666667,0.0158798824780548,0.171374764595104
"SPU_011661",-0.304598843595076,5.87409843962729,"SP-MYSM1L",4.33333333333333,256,94.6666666666667,106.666666666667,16405,2503,13902,4.33333333333333,0.0184146166019278,0.042615528033027
"SPU_011673",-0.0739048238188818,6.61580320482909,"SP-HYPP_1997",9.33333333333333,59.3333333333333,7.66666666666667,60.6666666666667,8119,1326,6793,9.33333333333333,0.00873448157416949,0.0457516339869281
"SPU_011675",0.796564691137741,3.40292570409356,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011678",0.721068966943676,8.52315860463589,"SP-HYPP_654",32.3333333333333,276.666666666667,0,201,12038,1806,10232,32.3333333333333,0.0270393536617149,0.111295681063123
"SPU_011679",-0.0414262774347593,6.37210618446747,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011689",-0.270029050739474,3.55637866258454,"SP-TTC15",33.3333333333333,68.6666666666667,0.333333333333333,63.3333333333333,10877,2108,8769,33.3333333333333,0.00783061542555213,0.0300442757748261
"SPU_011690",0.352180478448411,4.23766182917499,"SP-PIAS2/3",64,133.666666666667,0,48.3333333333333,16478,1580,14898,64,0.00897212153756656,0.0305907172995781
"SPU_011694",-0.194672844299098,5.30421744361601,"SP-FNBP1L_1",10.6666666666667,53,44,0,47827,4821,43006,10.6666666666667,0.00123238617867274,0
"SPU_011695",-0.82093778023244,2.32753850376015,"SP-MCM3APL",30.3333333333333,118.666666666667,0,71.6666666666667,20908,3842,17066,30.3333333333333,0.00695339661705535,0.0186534790907513
"SPU_011696",-0.844347047022136,8.68230507686064,"SP-HYPP_3016",2.66666666666667,693.666666666667,2.33333333333333,77,154044,1826,152218,2.66666666666667,0.00455706070679333,0.0421686746987952
"SPU_0116966",0.630078356728747,6.18968101363146,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0116995",0.367535556587833,5.69621994031879,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011700",-0.854363123853288,2.38781364780073,"SP-NELF",82.3333333333333,727.666666666667,0,702.666666666667,20146,1915,18231,82.3333333333333,0.0399137001078749,0.366927763272411
"SPU_011701",-0.0802712572007858,5.87606293744005,"SP-RABGAP1",140.666666666667,154,0,77,58494,2473,56021,140.666666666667,0.00274896913657378,0.0311362717347351
"SPU_0117011",-0.0721418982674735,2.68707756869436,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011712",-0.420348117429301,4.29137392528114,"SP-PRMT3",26,32.3333333333333,14,21,4585,1031,3554,26,0.00909773025698743,0.020368574199806
"SPU_011713",-0.375848476806538,1.93558695686512,"SP-SARDH",95,628.666666666667,0,189.666666666667,18828,1631,17197,95,0.0365567637766277,0.116288575516043
"SPU_011716",-3.19198128638397,1.52240302603506,"SP-KLHL8",5.66666666666667,27.3333333333333,0,21.3333333333333,8185,1114,7071,5.66666666666667,0.00386555414132843,0.0191502094554159
"SPU_011717",-0.259349144484691,7.80989861089158,"SP-HYPP_655",106.666666666667,1118.66666666667,1118.66666666667,0.666666666666667,29622,2778,26844,106.666666666667,0.0416728753787314,0.000239980801535877
"SPU_011721",-0.159308971263861,9.75248841391265,"SP-IGF2RL_1",16.3333333333333,96,0,32,10502,1323,9179,16.3333333333333,0.0104586556269746,0.0241874527588813
"SPU_011725",0.00113047628101346,9.2791918674025,"SP-TM9SF3",92.3333333333333,377,2.66666666666667,175,15048,1957,13091,92.3333333333333,0.028798411122145,0.0894225855901891
"SPU_0117250",0.332710661956843,6.16914549377631,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011728",-0.022046913923098,2.04630810750759,"SP-HYPP_1999",51,107.666666666667,72,18.6666666666667,8333,1456,6877,51,0.0156560515728758,0.0128205128205128
"SPU_011729",-0.97306599482455,2.86728489840906,"SP-NPHP1",20.6666666666667,250.333333333333,0,116,11311,1640,9671,20.6666666666667,0.0258849481267018,0.0707317073170732
"SPU_011739",-0.584749270095529,4.0863022751283,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011756",-0.15706608407214,6.44754346837552,"SP-WNT1",82.3333333333333,1003.33333333333,892,47.6666666666667,38892,4080,34812,82.3333333333333,0.0288214791834233,0.0116830065359477
"SPU_011760",1.2751605872715,2.87751952912135,"SP-Z330",23,81.6666666666667,41.3333333333333,50,6649,1258,5391,23,0.0151487046311754,0.0397456279809221
"SPU_011762",-1.46445894761987,3.77986053186075,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011767",0.0297751513394662,3.11911267177946,"SP-HYPP_658",4.66666666666667,677,17.3333333333333,287,33719,2547,31172,4.66666666666667,0.0217182086487874,0.112681586179819
"SPU_0117670",-6.17309592948068,3.00263160332692,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011776",3.06833708446961,2.0281742483034,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011777",2.90372363990593,4.58601835004434,"SP-HYPP_660",65,91,0,50.6666666666667,6343,2630,3713,65,0.0245084837058982,0.0192648922686945
"SPU_011781",0.42416351722727,6.93715800321598,"SP-FIC3",48,84,0,23.6666666666667,5730,915,4815,48,0.0174454828660436,0.0258652094717669
"SPU_0117822",0.308982059181374,5.48895325964507,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0117823",0.383872837651246,1.84966249299221,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0117825",0.674128879280188,3.97745197490227,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011784",0.126905095243773,6.688349586958,"SP-SLCO2A1",149,551.333333333333,135.333333333333,241.666666666667,14122,1996,12126,149,0.045467040518995,0.121075484301937
"SPU_0118041",-0.0907035328183065,1.98937348326309,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011808",0.915457532275415,5.22597881415903,"SP-UNK_58",37.6666666666667,0,0,70.3333333333333,3817,2395,1422,37.6666666666667,0,0.0293667362560891
"SPU_011809",0.32426971915034,5.91664905020869,"SP-ARRDC4",51,569.666666666667,453,177.666666666667,21183,1670,19513,51,0.0291942124054049,0.106387225548902
"SPU_011814",0.768524208514841,4.0328362397097,"SP-SPRYD3L",99.3333333333333,811,21.6666666666667,245.666666666667,11722,1515,10207,99.3333333333333,0.0794552757911237,0.162156215621562
"SPU_011816",1.11960053326089,3.28877928751223,"SP-RIPK1-4B",1.33333333333333,104.666666666667,0,7.66666666666667,20552,1216,19336,1.33333333333333,0.00541304647634809,0.00630482456140351
"SPU_011818",-0.283623691467022,5.20441493104672,"SP-DCXL",44.3333333333333,87.3333333333333,87.3333333333333,0,11195,1789,9406,44.3333333333333,0.00928485363952087,0
"SPU_011820",-0.26905419117248,4.96822573890742,"SP-HYPP_2001",32.6666666666667,261.666666666667,50.3333333333333,107.333333333333,12237,1278,10959,32.6666666666667,0.0238768744106822,0.0839853938445488
"SPU_011826",-0.276742257071709,4.35810860826825,"SP-ECHNL_6",11,823,251,92.6666666666667,27298,1342,25956,11,0.0317075050084759,0.0690511674118232
"SPU_011829",0.600108094873037,1.72388776092527,"SP-CLECT/PAN_11",50.6666666666667,31,3.66666666666667,0,18035,1746,16289,50.6666666666667,0.00190312480815274,0
"SPU_011832",-1.12456155486537,6.1145461583329,"SP-SLC2A1",64,263.333333333333,0,196.333333333333,11593,1617,9976,64,0.0263966853782411,0.121418264275407
"SPU_0118321",-0.341923506801271,3.4780888637092,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011835",0.726202248345399,4.46617428803599,"SP-KLHL20",45.6666666666667,93.3333333333333,0,52.3333333333333,8157,1997,6160,45.6666666666667,0.0151515151515152,0.0262059756301118
"SPU_011836",0.368766979773639,8.13081710022539,"SP-185/333EX",64.6666666666667,120.666666666667,0,0,31906,596,31310,64.6666666666667,0.00385393378047482,0
"SPU_011851",0.364548670231804,5.67998985815061,"SP-GPR64L_6",7.33333333333333,514,232,39,19742,2871,16871,7.33333333333333,0.0304664809436311,0.0135841170323929
"SPU_0118510",2.35816388240771,2.32967453957824,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011866",-1.02202225953585,6.47097142925047,"SP-RIGIL6",54.6666666666667,35,35,5.66666666666667,114173,2273,111900,54.6666666666667,0.00031277926720286,0.00249303416923303
"SPU_011869",-0.0307945208343005,9.31906394906431,"SP-TTRHDE",154,1677.33333333333,1273,233,37477,3138,34339,154,0.048846306920217,0.074251115360102
"SPU_0118692",1.23731119889759,2.42717704495877,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011874",-0.729973216320969,5.1774941478807,"SP-C3ORF58L",117,1623.33333333333,835.333333333333,78.3333333333333,42454,1597,40857,117,0.0397320736552692,0.0490503026508036
"SPU_011876",1.24403290565763,1.95340882084376,"SP-UNK_89",21,0,0,0,46153,7839,38314,21,0,0
"SPU_0118769",-0.253136645399755,1.47276980500087,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0118771",-0.306333740127624,1.36749628907818,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011880",-0.541697084806878,2.56096364980703,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011884",0.161352054030688,5.99689892361166,"SP-IDH3B",39,52.6666666666667,46.6666666666667,10,7487,1678,5809,39,0.00906639123199633,0.00595947556615018
"SPU_011885",-0.147405797976834,10.0873728820031,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011888",0.330759986727323,5.74587815008835,"SP-MAMDC4_1",116,298,0,47,15627,1241,14386,116,0.0207145836229668,0.0378726833199033
"SPU_011896",0.408039035379385,3.90297552762021,"SP-KIN",13,112,93.6666666666667,61.3333333333333,8957,1172,7785,13,0.0143866409762364,0.0523321956769056
"SPU_011897",-0.707582240415481,5.14158443227419,"SP-SMILE",4.66666666666667,82.3333333333333,71.6666666666667,39,14262,1406,12856,4.66666666666667,0.00640427297241236,0.0277382645803698
"SPU_011908",-0.246960106710798,6.19612683327058,"SP-HYPP_75",43,1076.33333333333,169.666666666667,602.333333333333,23085,6210,16875,43,0.0637827160493827,0.0969940955448202
"SPU_011912",0.346378272020802,5.08555724024323,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011913",1.93643161177118,4.22764527823441,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0119131",-0.774795979398924,5.56044125164359,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011914",0.0635595322175333,2.30858810256371,"SP-RACKC",72,6.33333333333333,6.33333333333333,24.6666666666667,5434,280,5154,72,0.00122881904022765,0.0880952380952381
"SPU_011933",0.317945583310442,6.78492384793733,"SP-ATP13A3",59.6666666666667,1457.66666666667,715.333333333333,3.33333333333333,103087,3780,99307,59.6666666666667,0.0146783878947775,0.000881834215167549
"SPU_0119330",0.609128785891714,4.61356280899241,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0119331",0.299086052753906,3.63541104960007,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0119332",0.573276180865293,4.75325296056819,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0119335",1.66622715157479,1.92736366406664,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011934",-0.247744086086418,2.22139053437621,"SP-QPRT",63,181.666666666667,0,146,8863,1125,7738,63,0.0234772120272249,0.129777777777778
"SPU_011937",0.343432394000157,5.54569352816852,"SP-ATAXIA1",165,730.666666666667,0,291.666666666667,16837,2579,14258,165,0.051246084069762,0.113092930076257
"SPU_011941",-0.298979673333189,4.99490518517587,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011953",-1.05815774676505,4.4704387250381,"SP-RXFP1_1",26.6666666666667,338.666666666667,6.66666666666667,73,4931,1276,3655,26.6666666666667,0.0926584587323301,0.0572100313479624
"SPU_011956",-0.0709237092135788,6.80728420034011,"SP-SLC26A11",82.3333333333333,74.6666666666667,0,94.3333333333333,8156,1841,6315,82.3333333333333,0.0118237001847453,0.051240267970306
"SPU_011961",0.589098764451635,1.59192106515606,"SP-RAB21",99,45.6666666666667,0,0,35015,808,34207,99,0.00133500940353339,0
"SPU_011963",-1.08183959873195,3.01895387338601,"SP-TSG101",7.66666666666667,530.666666666667,2,103.333333333333,30844,1752,29092,7.66666666666667,0.018240982629818,0.0589802130898021
"SPU_0119631",0.280643670279317,6.21107942022364,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011971",0.0825645081885481,8.11242466163388,"SP-CLECT/LDL_6A",44.3333333333333,863.333333333333,487,101.333333333333,45788,4124,41664,44.3333333333333,0.0207213261648746,0.0245716133204009
"SPU_0119711",-0.33557578036419,5.07563945739694,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0119713",0.175189388159435,6.62342500934264,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011976",-0.438140141856859,7.12204459974406,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011978",0.0437268762579374,5.14660694293524,"SP-ENPEP",68,181,2.33333333333333,25.6666666666667,19207,1847,17360,68,0.010426267281106,0.0138964085905071
"SPU_011980",-0.943411910027097,4.38369055368253,"SP-DMGDH",90,395.666666666667,106.666666666667,238,8063,1602,6461,90,0.0612392302533148,0.14856429463171
"SPU_011986",-0.171742446796921,4.99980325918041,"SP-PHF21A",124.333333333333,125,0,132.333333333333,20257,2309,17948,124.333333333333,0.00696456429685759,0.0573119676627689
"SPU_011996",-0.116833033523203,4.99275782348999,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012000",0.170329683659292,3.81861211195886,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012003",-1.92452756620056,3.39398227796565,"SP-ABCC9E",142.333333333333,417.666666666667,0,331.333333333333,24097,4011,20086,142.333333333333,0.0207939194795712,0.0826061663757999
"SPU_012004",-0.305557404941602,6.48210379659174,"SP-MRPL",358.666666666667,569.666666666667,0,26.6666666666667,107717,7570,100147,358.666666666667,0.00568830485852463,0.00352267723469837
"SPU_0120042",0.826081270941465,5.21692942569237,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0120044",0.501532361522241,5.74912770499109,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0120046",1.56261062466644,1.47363451976732,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0120048",-0.118877224872131,9.06484982599901,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012005",-0.375393002400234,5.17684764309235,"SP-ITIH",148,456,1.33333333333333,694,26227,7923,18304,148,0.0249125874125874,0.0875930834279944
"SPU_012010",0.420559788110125,4.62022775615664,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012017",-0.978591794044024,3.48535000821356,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0120210",0.169349347503687,7.58737301727203,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012022",0.770298073393129,5.62617743631515,"SP-PCBPDA1",71.6666666666667,696.666666666667,0,73.3333333333333,8053,993,7060,71.6666666666667,0.0986779981114259,0.0738502853306479
"SPU_012024",-4.4558675979171,1.43226401418783,"SP-PITPNAL",48,417.333333333333,70,55.3333333333333,27727,1264,26463,48,0.0157704467873383,0.0437763713080169
"SPU_012025",-0.0342210182370221,4.61190306702571,"SP-DUS1LL",41.6666666666667,109,0,38.6666666666667,5408,634,4774,41.6666666666667,0.0228320067029744,0.0609884332281809
"SPU_012034",0.274400347463454,8.03024828794964,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0120346",-0.97469127148953,2.36517969187157,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012039",0.146593342866116,6.68638075598416,"SP-SRCR104",1.33333333333333,1617,101.333333333333,325,26408,2774,23634,1.33333333333333,0.0684183802995684,0.117159336697909
"SPU_0120414",-0.854199643987955,4.89276404876426,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0120416",-0.524942609359789,4.02437427613193,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012044",-0.121929740209267,4.52696985659359,"SP-PARP4L",76,412.666666666667,55.3333333333333,254,8776,1293,7483,76,0.055147222593434,0.196442382057231
"SPU_012045",-0.468346032205073,5.66371430471049,"SP-RSP3H",88.6666666666667,56.3333333333333,0,54.6666666666667,5485,1801,3684,88.6666666666667,0.0152913499819037,0.0303535073107533
"SPU_012046",0.871243794454978,4.36787230178126,"SP-ORCTL3",70.3333333333333,151.666666666667,0,69,8214,1553,6661,70.3333333333333,0.0227693539508582,0.0444301352221507
"SPU_012050",0.00465245803547265,5.70041263195039,"SP-Z11",45.6666666666667,15,15,68.6666666666667,1791,1360,431,45.6666666666667,0.0348027842227378,0.0504901960784314
"SPU_012054",0.907100765078307,4.22063300905811,"SP-CD97L",8.33333333333333,510,315.666666666667,67,24024,953,23071,8.33333333333333,0.022105673789606,0.0703043022035677
"SPU_012060",-0.378389380704764,5.51942932884304,"SP-UNC44L_81",7.33333333333333,6.66666666666667,0,27,18556,9388,9168,7.33333333333333,0.00072716695753345,0.00287601193012356
